Frequency (Hz)	Level (dB)
4025.390625	-61.735332
4026.367188	-60.437260
4027.343750	-60.554935
4028.320312	-60.817177
4029.296875	-60.689651
4030.273438	-62.607414
4031.250000	-62.242359
4032.226562	-61.587208
4033.203125	-61.399483
4034.179688	-61.769421
4035.156250	-63.321087
4036.132812	-63.651028
4037.109375	-63.699856
4038.085938	-63.464626
4039.062500	-64.592453
4040.039062	-64.384186
4041.015625	-64.136375
4041.992188	-65.165016
4042.968750	-64.119133
4043.945312	-65.422325
4044.921875	-66.264160
4045.898438	-65.147537
4046.875000	-65.341377
4047.851562	-64.918800
4048.828125	-66.123283
4049.804688	-65.747757
4050.781250	-66.445709
4051.757812	-66.143990
4052.734375	-65.491112
4053.710938	-66.155411
4054.687500	-65.847061
4055.664062	-65.456383
4056.640625	-65.712135
4057.617188	-65.047729
4058.593750	-65.892059
4059.570312	-65.685066
4060.546875	-65.957298
4061.523438	-65.745476
4062.500000	-66.283760
4063.476562	-66.449478
4064.453125	-67.155266
4065.429688	-67.031548
4066.406250	-67.434914
4067.382812	-67.020576
4068.359375	-68.070404
4069.335938	-66.859253
4070.312500	-67.023056
4071.289062	-68.887787
4072.265625	-67.925842
4073.242188	-67.363350
4074.218750	-66.272362
4075.195312	-66.325691
4076.171875	-65.173027
4077.148438	-67.337341
4078.125000	-66.463074
4079.101562	-66.432312
4080.078125	-66.936493
4081.054688	-67.220299
4082.031250	-67.365227
4083.007812	-69.122627
4083.984375	-68.029526
4084.960938	-66.563683
4085.937500	-67.786156
4086.914062	-66.769745
4087.890625	-66.557777
4088.867188	-66.249626
4089.843750	-67.599129
4090.820312	-67.661758
4091.796875	-67.836807
4092.773438	-68.822990
4093.750000	-66.715324
4094.726562	-67.129150
4095.703125	-66.512077
4096.679688	-68.157722
4097.656250	-66.425034
4098.632812	-66.984200
4099.609375	-68.968430
4100.585938	-67.949547
4101.562500	-67.621277
4102.539062	-66.430405
4103.515625	-66.526604
4104.492188	-67.473274
4105.468750	-67.782120
4106.445312	-69.466789
4107.421875	-69.257767
4108.398438	-68.522484
4109.375000	-68.420197
4110.351562	-67.996826
4111.328125	-66.980858
4112.304688	-67.378357
4113.281250	-68.574234
4114.257812	-67.497650
4115.234375	-68.576759
4116.210938	-67.938789
4117.187500	-67.377052
4118.164062	-67.129341
4119.140625	-67.790901
4120.117188	-68.100548
4121.093750	-67.486160
4122.070312	-67.242126
4123.046875	-68.074432
4124.023438	-67.625893
4125.000000	-67.196762
4125.976562	-67.139488
4126.953125	-67.451103
4127.929688	-67.528801
4128.906250	-67.733986
4129.882812	-68.421120
4130.859375	-67.764275
4131.835938	-67.821526
4132.812500	-67.727600
4133.789062	-66.675316
4134.765625	-65.017380
4135.742188	-66.092010
4136.718750	-67.933235
4137.695312	-66.450348
4138.671875	-66.680450
4139.648438	-67.876610
4140.625000	-65.968956
4141.601562	-67.258804
4142.578125	-66.555656
4143.554688	-65.581169
4144.531250	-66.903244
4145.507812	-66.450272
4146.484375	-66.660179
4147.460938	-66.451317
4148.437500	-66.276711
4149.414062	-66.294701
4150.390625	-64.499802
4151.367188	-65.635796
4152.343750	-65.429413
4153.320312	-64.568130
4154.296875	-64.240082
4155.273438	-65.388748
4156.250000	-66.977341
4157.226562	-64.614189
4158.203125	-65.628464
4159.179688	-63.643955
4160.156250	-63.520592
4161.132812	-64.617500
4162.109375	-64.871788
4163.085938	-65.235123
4164.062500	-65.513695
4165.039062	-64.273064
4166.015625	-65.743683
4166.992188	-65.383842
4167.968750	-65.410156
4168.945312	-63.455814
4169.921875	-62.531437
4170.898438	-63.346889
4171.875000	-64.900970
4172.851562	-64.341156
4173.828125	-64.131027
4174.804688	-63.518856
4175.781250	-63.226559
4176.757812	-64.265549
4177.734375	-63.390102
4178.710938	-62.443066
4179.687500	-62.566914
4180.664062	-63.590771
4181.640625	-62.806751
4182.617188	-63.143837
4183.593750	-62.925571
4184.570312	-62.519741
4185.546875	-64.104012
4186.523438	-62.744751
4187.500000	-62.633160
4188.476562	-61.197350
4189.453125	-62.094540
4190.429688	-62.253689
4191.406250	-60.567696
4192.382812	-61.591820
4193.359375	-62.459072
4194.335938	-60.526127
4195.312500	-59.473530
4196.289062	-59.557205
4197.265625	-60.714317
4198.242188	-59.307217
4199.218750	-58.321903
4200.195312	-59.188679
4201.171875	-58.769672
4202.148438	-59.256592
4203.125000	-59.746849
4204.101562	-59.207012
4205.078125	-58.381237
4206.054688	-57.391914
4207.031250	-55.681602
4208.007812	-56.941795
4208.984375	-55.940186
4209.960938	-56.740227
4210.937500	-56.685581
4211.914062	-57.298126
4212.890625	-58.644463
4213.867188	-56.783939
4214.843750	-55.438244
4215.820312	-56.001335
4216.796875	-54.876007
4217.773438	-55.824894
4218.750000	-57.406540
4219.726562	-56.395557
4220.703125	-57.403915
4221.679688	-56.813915
4222.656250	-57.544140
4223.632812	-58.969181
4224.609375	-58.025223
4225.585938	-59.031250
4226.562500	-58.100952
4227.539062	-60.029404
4228.515625	-58.876835
4229.492188	-58.204338
4230.468750	-58.867836
4231.445312	-58.584557
4232.421875	-59.597298
4233.398438	-61.049381
4234.375000	-61.241711
4235.351562	-60.108257
4236.328125	-60.589455
4237.304688	-60.434277
4238.281250	-61.254898
4239.257812	-62.296047
4240.234375	-62.117359
4241.210938	-62.581165
4242.187500	-63.008926
4243.164062	-62.521675
4244.140625	-61.769844
4245.117188	-60.567913
4246.093750	-62.314278
4247.070312	-63.071194
4248.046875	-63.534744
4249.023438	-63.641766
4250.000000	-62.639889
4250.976562	-64.102043
4251.953125	-63.958061
4252.929688	-64.579742
4253.906250	-64.887230
4254.882812	-64.571915
4255.859375	-65.078461
4256.835938	-65.022499
4257.812500	-64.902496
4258.789062	-65.152824
4259.765625	-66.841850
4260.742188	-67.941277
4261.718750	-65.825546
4262.695312	-63.776951
4263.671875	-65.332634
4264.648438	-67.367363
4265.625000	-66.585648
4266.601562	-66.971588
4267.578125	-66.727837
4268.554688	-65.290962
4269.531250	-67.632568
4270.507812	-67.257431
4271.484375	-67.883301
4272.460938	-66.997536
4273.437500	-66.734497
4274.414062	-69.217239
4275.390625	-68.889191
4276.367188	-67.648010
4277.343750	-67.561516
4278.320312	-68.297073
4279.296875	-68.202751
4280.273438	-68.777840
4281.250000	-68.581123
4282.226562	-68.610741
4283.203125	-68.337959
4284.179688	-68.546242
4285.156250	-68.394203
4286.132812	-66.486366
4287.109375	-67.176613
4288.085938	-69.270714
4289.062500	-69.750252
4290.039062	-67.892853
4291.015625	-69.028778
4291.992188	-69.625450
4292.968750	-69.363838
4293.945312	-69.145760
4294.921875	-68.377998
4295.898438	-68.873001
4296.875000	-68.211418
4297.851562	-70.076118
4298.828125	-70.623077
4299.804688	-69.947563
4300.781250	-68.695656
4301.757812	-68.607552
4302.734375	-69.404732
4303.710938	-69.410194
4304.687500	-68.269440
4305.664062	-69.026787
4306.640625	-69.881149
4307.617188	-69.778419
4308.593750	-67.576752
4309.570312	-69.788071
4310.546875	-70.590538
4311.523438	-69.194336
4312.500000	-69.516899
4313.476562	-70.648285
4314.453125	-69.501427
4315.429688	-69.912704
4316.406250	-70.648331
4317.382812	-71.848137
4318.359375	-71.056969
4319.335938	-69.132355
4320.312500	-70.071884
4321.289062	-70.061981
4322.265625	-69.998123
4323.242188	-68.223038
4324.218750	-69.565308
4325.195312	-70.044594
4326.171875	-70.472076
4327.148438	-71.013062
4328.125000	-71.129410
4329.101562	-70.080185
4330.078125	-70.135643
4331.054688	-70.823669
4332.031250	-70.935715
4333.007812	-69.665123
4333.984375	-69.880356
4334.960938	-70.027710
4335.937500	-70.090439
4336.914062	-69.579361
4337.890625	-70.416199
4338.867188	-69.198021
4339.843750	-69.749451
4340.820312	-69.488815
4341.796875	-68.962265
4342.773438	-69.249535
4343.750000	-69.130760
4344.726562	-70.065590
4345.703125	-71.774643
4346.679688	-70.359047
4347.656250	-70.378838
4348.632812	-69.906082
4349.609375	-69.791718
4350.585938	-69.315636
4351.562500	-69.078209
4352.539062	-69.982040
4353.515625	-70.107506
4354.492188	-70.734100
4355.468750	-70.841255
4356.445312	-70.500496
4357.421875	-70.020950
4358.398438	-70.147530
4359.375000	-71.299576
4360.351562	-70.214378
4361.328125	-70.364510
4362.304688	-70.417603
4363.281250	-69.445976
4364.257812	-69.456360
4365.234375	-69.588303
4366.210938	-69.088234
4367.187500	-69.590904
4368.164062	-69.693039
4369.140625	-71.308800
4370.117188	-69.831818
4371.093750	-68.084534
4372.070312	-68.595802
4373.046875	-69.124374
4374.023438	-69.096214
4375.000000	-68.747856
4375.976562	-68.741760
4376.953125	-68.706253
4377.929688	-68.483238
4378.906250	-68.827240
4379.882812	-68.145660
4380.859375	-68.087349
4381.835938	-68.877930
4382.812500	-67.063927
4383.789062	-67.550049
4384.765625	-68.317818
4385.742188	-70.169098
4386.718750	-69.508568
4387.695312	-67.150963
4388.671875	-67.904984
4389.648438	-67.747459
4390.625000	-66.610870
4391.601562	-66.497375
4392.578125	-66.179588
4393.554688	-66.439796
4394.531250	-67.965179
4395.507812	-67.941086
4396.484375	-67.596107
4397.460938	-67.415894
4398.437500	-66.611511
4399.414062	-65.447632
4400.390625	-64.276100
4401.367188	-65.353699
4402.343750	-66.935715
4403.320312	-66.256554
4404.296875	-64.149651
4405.273438	-64.791122
4406.250000	-67.639717
4407.226562	-66.943924
4408.203125	-64.643562
4409.179688	-63.921715
4410.156250	-65.336464
4411.132812	-64.470856
4412.109375	-64.983643
4413.085938	-65.275703
4414.062500	-63.985497
4415.039062	-63.348557
4416.015625	-64.496155
4416.992188	-64.566704
4417.968750	-64.662354
4418.945312	-64.083214
4419.921875	-63.103310
4420.898438	-63.665321
4421.875000	-62.469105
4422.851562	-62.262402
4423.828125	-62.116909
4424.804688	-62.664047
4425.781250	-62.563843
4426.757812	-62.105873
4427.734375	-63.792946
4428.710938	-62.218193
4429.687500	-61.312557
4430.664062	-61.801891
4431.640625	-61.998936
4432.617188	-62.948895
4433.593750	-62.561733
4434.570312	-61.456707
4435.546875	-61.375435
4436.523438	-61.541985
4437.500000	-60.653046
4438.476562	-60.767883
4439.453125	-61.171467
4440.429688	-61.210209
4441.406250	-62.941467
4442.382812	-64.045692
4443.359375	-61.570988
4444.335938	-61.897282
4445.312500	-61.719898
4446.289062	-62.444649
4447.265625	-64.001770
4448.242188	-62.893490
4449.218750	-63.607620
4450.195312	-64.107269
4451.171875	-66.337975
4452.148438	-64.428185
4453.125000	-63.688946
4454.101562	-63.130260
4455.078125	-63.967930
4456.054688	-64.953522
4457.031250	-67.208801
4458.007812	-67.134293
4458.984375	-66.492096
4459.960938	-66.343887
4460.937500	-67.666725
4461.914062	-67.585770
4462.890625	-68.594177
4463.867188	-68.314133
4464.843750	-67.627945
4465.820312	-67.259178
4466.796875	-66.655724
4467.773438	-68.700752
4468.750000	-68.658676
4469.726562	-68.778107
4470.703125	-69.218506
4471.679688	-68.511864
4472.656250	-67.850143
4473.632812	-68.580009
4474.609375	-70.262138
4475.585938	-72.273224
4476.562500	-71.531166
4477.539062	-70.040321
4478.515625	-69.679512
4479.492188	-70.877098
4480.468750	-70.886246
4481.445312	-70.498741
4482.421875	-70.773682
4483.398438	-71.542641
4484.375000	-70.801643
4485.351562	-71.789368
4486.328125	-72.923660
4487.304688	-71.899353
4488.281250	-72.598938
4489.257812	-72.095482
4490.234375	-70.944084
4491.210938	-71.240524
4492.187500	-71.723679
4493.164062	-73.041382
4494.140625	-71.396538
4495.117188	-72.594055
4496.093750	-73.907043
4497.070312	-73.018135
4498.046875	-73.390228
4499.023438	-74.975563
4500.000000	-74.075256
4500.976562	-74.990593
4501.953125	-73.161812
4502.929688	-74.262917
4503.906250	-75.117836
4504.882812	-74.491386
4505.859375	-75.123787
4506.835938	-74.660713
4507.812500	-74.068871
4508.789062	-75.027504
4509.765625	-76.303795
4510.742188	-75.537872
4511.718750	-75.806335
4512.695312	-76.149162
4513.671875	-76.956482
4514.648438	-76.439430
4515.625000	-76.470940
4516.601562	-76.065224
4517.578125	-75.761864
4518.554688	-75.164986
4519.531250	-74.973732
4520.507812	-75.576782
4521.484375	-77.526131
4522.460938	-75.959206
4523.437500	-75.826149
4524.414062	-76.101715
4525.390625	-75.240959
4526.367188	-75.512314
4527.343750	-74.902275
4528.320312	-76.278152
4529.296875	-76.084389
4530.273438	-74.531845
4531.250000	-74.107620
4532.226562	-75.920174
4533.203125	-77.024048
4534.179688	-76.506935
4535.156250	-76.962051
4536.132812	-76.610703
4537.109375	-77.089546
4538.085938	-76.444817
4539.062500	-76.311356
4540.039062	-75.556511
4541.015625	-75.154930
4541.992188	-75.599701
4542.968750	-74.313530
4543.945312	-74.319107
4544.921875	-75.406166
4545.898438	-74.950027
4546.875000	-74.247643
4547.851562	-74.369225
4548.828125	-74.006836
4549.804688	-73.269760
4550.781250	-73.425758
4551.757812	-74.104164
4552.734375	-73.571617
4553.710938	-73.520851
4554.687500	-72.168709
4555.664062	-72.519119
4556.640625	-73.235703
4557.617188	-72.439262
4558.593750	-72.233513
4559.570312	-74.329605
4560.546875	-72.325188
4561.523438	-71.088974
4562.500000	-71.986710
4563.476562	-72.573441
4564.453125	-72.058952
4565.429688	-72.130783
4566.406250	-71.529610
4567.382812	-70.073959
4568.359375	-68.727219
4569.335938	-70.185478
4570.312500	-71.867409
4571.289062	-71.560265
4572.265625	-69.810005
4573.242188	-69.664444
4574.218750	-70.314926
4575.195312	-70.370293
4576.171875	-70.382248
4577.148438	-69.800240
4578.125000	-71.019341
4579.101562	-70.880737
4580.078125	-70.112885
4581.054688	-69.308167
4582.031250	-70.068558
4583.007812	-70.092239
4583.984375	-67.859489
4584.960938	-68.445221
4585.937500	-69.018196
4586.914062	-68.750450
4587.890625	-67.674171
4588.867188	-68.227562
4589.843750	-69.621498
4590.820312	-67.676117
4591.796875	-67.440407
4592.773438	-69.051765
4593.750000	-68.549736
4594.726562	-68.364487
4595.703125	-68.341667
4596.679688	-67.459442
4597.656250	-67.539268
4598.632812	-67.132057
4599.609375	-67.619858
4600.585938	-68.869492
4601.562500	-67.952835
4602.539062	-67.021591
4603.515625	-65.507439
4604.492188	-67.396957
4605.468750	-67.514236
4606.445312	-66.271362
4607.421875	-66.975014
4608.398438	-65.996384
4609.375000	-65.718498
4610.351562	-67.514191
4611.328125	-65.436295
4612.304688	-64.802895
4613.281250	-66.114815
4614.257812	-66.201286
4615.234375	-65.705070
4616.210938	-64.542282
4617.187500	-64.588364
4618.164062	-65.612610
4619.140625	-65.203415
4620.117188	-65.554428
4621.093750	-66.372826
4622.070312	-64.771812
4623.046875	-63.573757
4624.023438	-63.229740
4625.000000	-64.650307
4625.976562	-63.324448
4626.953125	-63.725189
4627.929688	-65.329277
4628.906250	-65.233177
4629.882812	-63.277481
4630.859375	-61.071999
4631.835938	-61.998417
4632.812500	-62.626244
4633.789062	-61.477665
4634.765625	-61.294838
4635.742188	-61.411743
4636.718750	-60.885559
4637.695312	-62.993881
4638.671875	-63.761383
4639.648438	-61.843773
4640.625000	-61.082775
4641.601562	-60.264652
4642.578125	-61.196747
4643.554688	-60.266247
4644.531250	-60.845737
4645.507812	-61.640312
4646.484375	-59.848957
4647.460938	-59.647274
4648.437500	-59.815815
4649.414062	-59.485046
4650.390625	-59.856922
4651.367188	-60.668858
4652.343750	-61.119560
4653.320312	-58.676666
4654.296875	-58.566185
4655.273438	-58.814438
4656.250000	-57.245178
4657.226562	-57.772171
4658.203125	-58.359840
4659.179688	-59.231506
4660.156250	-58.933945
4661.132812	-58.995724
4662.109375	-59.795227
4663.085938	-58.969059
4664.062500	-58.967339
4665.039062	-58.465557
4666.015625	-59.835335
4666.992188	-60.094189
4667.968750	-58.779640
4668.945312	-58.450603
4669.921875	-58.408833
4670.898438	-58.543514
4671.875000	-58.372772
4672.851562	-59.344177
4673.828125	-60.430882
4674.804688	-58.971752
4675.781250	-59.187794
4676.757812	-59.133999
4677.734375	-60.739220
4678.710938	-61.357109
4679.687500	-59.531666
4680.664062	-59.722603
4681.640625	-61.116787
4682.617188	-60.394402
4683.593750	-60.060783
4684.570312	-61.129387
4685.546875	-61.510010
4686.523438	-63.084106
4687.500000	-61.968151
4688.476562	-61.605717
4689.453125	-61.348339
4690.429688	-60.909325
4691.406250	-62.235615
4692.382812	-63.246109
4693.359375	-64.660591
4694.335938	-63.549706
4695.312500	-63.493008
4696.289062	-62.581905
4697.265625	-62.414989
4698.242188	-63.947128
4699.218750	-65.061646
4700.195312	-64.969093
4701.171875	-64.647583
4702.148438	-64.553238
4703.125000	-65.926826
4704.101562	-65.240181
4705.078125	-63.697414
4706.054688	-65.969543
4707.031250	-65.478081
4708.007812	-66.215088
4708.984375	-66.276871
4709.960938	-65.988983
4710.937500	-66.991852
4711.914062	-65.710716
4712.890625	-66.647141
4713.867188	-65.830368
4714.843750	-66.317772
4715.820312	-66.108589
4716.796875	-65.763313
4717.773438	-66.230446
4718.750000	-66.964760
4719.726562	-66.506050
4720.703125	-66.067215
4721.679688	-66.664459
4722.656250	-65.262115
4723.632812	-66.417053
4724.609375	-67.043579
4725.585938	-68.729385
4726.562500	-67.647133
4727.539062	-67.587914
4728.515625	-68.036507
4729.492188	-69.212410
4730.468750	-68.595512
4731.445312	-68.263809
4732.421875	-68.313751
4733.398438	-69.022331
4734.375000	-67.431976
4735.351562	-67.254242
4736.328125	-67.942146
4737.304688	-68.704796
4738.281250	-70.217789
4739.257812	-68.853111
4740.234375	-70.309586
4741.210938	-69.931496
4742.187500	-68.190369
4743.164062	-67.354622
4744.140625	-68.564110
4745.117188	-69.330299
4746.093750	-69.453529
4747.070312	-67.543663
4748.046875	-68.464241
4749.023438	-69.309479
4750.000000	-68.998154
4750.976562	-68.827782
4751.953125	-68.382957
4752.929688	-68.598434
4753.906250	-68.054237
4754.882812	-67.696175
4755.859375	-69.742020
4756.835938	-69.260300
4757.812500	-69.215355
4758.789062	-70.544273
4759.765625	-70.320496
4760.742188	-68.677689
4761.718750	-69.055672
4762.695312	-68.059334
4763.671875	-67.929733
4764.648438	-67.652634
4765.625000	-67.604095
4766.601562	-67.687592
4767.578125	-68.629852
4768.554688	-68.290268
4769.531250	-68.456123
4770.507812	-68.855354
4771.484375	-67.464355
4772.460938	-68.278839
4773.437500	-68.951508
4774.414062	-69.272285
4775.390625	-69.097519
4776.367188	-67.647972
4777.343750	-67.755707
4778.320312	-68.688042
4779.296875	-69.867851
4780.273438	-68.858559
4781.250000	-69.044136
4782.226562	-69.613190
4783.203125	-69.337173
4784.179688	-70.762207
4785.156250	-70.564453
4786.132812	-70.318832
4787.109375	-69.833595
4788.085938	-67.839249
4789.062500	-69.124077
4790.039062	-68.955170
4791.015625	-68.095795
4791.992188	-69.560661
4792.968750	-69.072128
4793.945312	-68.975517
4794.921875	-69.288795
4795.898438	-67.841476
4796.875000	-68.664955
4797.851562	-68.681847
4798.828125	-67.506714
4799.804688	-67.284279
4800.781250	-68.851212
4801.757812	-69.303482
4802.734375	-68.077461
4803.710938	-68.393005
4804.687500	-68.733597
4805.664062	-68.574799
4806.640625	-68.785049
4807.617188	-66.921494
4808.593750	-66.765213
4809.570312	-67.019600
4810.546875	-66.975182
4811.523438	-67.862823
4812.500000	-67.853790
4813.476562	-66.811852
4814.453125	-65.845306
4815.429688	-67.136055
4816.406250	-67.193192
4817.382812	-67.026817
4818.359375	-67.190269
4819.335938	-67.939133
4820.312500	-67.093979
4821.289062	-67.573219
4822.265625	-67.433823
4823.242188	-68.132217
4824.218750	-68.142960
4825.195312	-69.141403
4826.171875	-67.196480
4827.148438	-67.405579
4828.125000	-66.332138
4829.101562	-66.258720
4830.078125	-68.003578
4831.054688	-67.664894
4832.031250	-66.856720
4833.007812	-67.023613
4833.984375	-66.293343
4834.960938	-66.168419
4835.937500	-65.441574
4836.914062	-65.237915
4837.890625	-64.875824
4838.867188	-66.059479
4839.843750	-67.244507
4840.820312	-66.029869
4841.796875	-64.338127
4842.773438	-65.029388
4843.750000	-65.098351
4844.726562	-65.014267
4845.703125	-64.040680
4846.679688	-64.465500
4847.656250	-64.797401
4848.632812	-63.145992
4849.609375	-62.574043
4850.585938	-62.268578
4851.562500	-63.458771
4852.539062	-62.633907
4853.515625	-62.917912
4854.492188	-62.487217
4855.468750	-63.238033
4856.445312	-62.161888
4857.421875	-61.249966
4858.398438	-62.235649
4859.375000	-61.592297
4860.351562	-62.561970
4861.328125	-63.217018
4862.304688	-63.558270
4863.281250	-62.953938
4864.257812	-62.149582
4865.234375	-61.297764
4866.210938	-61.059334
4867.187500	-60.429905
4868.164062	-60.228291
4869.140625	-59.407463
4870.117188	-59.799427
4871.093750	-60.981052
4872.070312	-60.317654
4873.046875	-58.568272
4874.023438	-59.101414
4875.000000	-59.484760
4875.976562	-59.448090
4876.953125	-62.050919
4877.929688	-59.531075
4878.906250	-59.413013
4879.882812	-59.303474
4880.859375	-60.065735
4881.835938	-61.289593
4882.812500	-60.253204
4883.789062	-59.764542
4884.765625	-60.704018
4885.742188	-59.655857
4886.718750	-59.799271
4887.695312	-60.031673
4888.671875	-59.011684
4889.648438	-60.762814
4890.625000	-58.114708
4891.601562	-59.023773
4892.578125	-59.720486
4893.554688	-60.389763
4894.531250	-60.356415
4895.507812	-60.114124
4896.484375	-61.373070
4897.460938	-61.723991
4898.437500	-62.272808
4899.414062	-61.836864
4900.390625	-60.902348
4901.367188	-61.130688
4902.343750	-62.500069
4903.320312	-62.894363
4904.296875	-62.854073
4905.273438	-62.265240
4906.250000	-62.713806
4907.226562	-63.710564
4908.203125	-62.933685
4909.179688	-65.137978
4910.156250	-64.128006
4911.132812	-63.727043
4912.109375	-64.490562
4913.085938	-65.652405
4914.062500	-65.062195
4915.039062	-63.856983
4916.015625	-64.497696
4916.992188	-64.555511
4917.968750	-65.594406
4918.945312	-64.558456
4919.921875	-65.013268
4920.898438	-64.183731
4921.875000	-65.849083
4922.851562	-65.099762
4923.828125	-64.385780
4924.804688	-65.346313
4925.781250	-65.927139
4926.757812	-65.316353
4927.734375	-64.971527
4928.710938	-65.716255
4929.687500	-66.715576
4930.664062	-66.870461
4931.640625	-66.769028
4932.617188	-66.290253
4933.593750	-67.452522
4934.570312	-67.207146
4935.546875	-66.544121
4936.523438	-67.520584
4937.500000	-67.837242
4938.476562	-67.027924
4939.453125	-67.043388
4940.429688	-68.399963
4941.406250	-68.959572
4942.382812	-68.929993
4943.359375	-67.250351
4944.335938	-68.152275
4945.312500	-67.028770
4946.289062	-67.496887
4947.265625	-67.685539
4948.242188	-67.854477
4949.218750	-66.946671
4950.195312	-67.999687
4951.171875	-67.267708
4952.148438	-68.759315
4953.125000	-68.505814
4954.101562	-68.327843
4955.078125	-68.813507
4956.054688	-68.939728
4957.031250	-68.383591
4958.007812	-68.748901
4958.984375	-68.130318
4959.960938	-68.128883
4960.937500	-68.115463
4961.914062	-68.824768
4962.890625	-69.631943
4963.867188	-70.135597
4964.843750	-69.166870
4965.820312	-70.552307
4966.796875	-69.169815
4967.773438	-69.878906
4968.750000	-69.033875
4969.726562	-67.694939
4970.703125	-68.658119
4971.679688	-69.212387
4972.656250	-69.785927
4973.632812	-69.161156
4974.609375	-71.253227
4975.585938	-70.086349
4976.562500	-69.750702
4977.539062	-69.126274
4978.515625	-70.050201
4979.492188	-68.585213
4980.468750	-69.524826
4981.445312	-70.125084
4982.421875	-70.538811
4983.398438	-72.802483
4984.375000	-70.933502
4985.351562	-71.216339
4986.328125	-69.806847
4987.304688	-69.227226
4988.281250	-68.335083
4989.257812	-67.807693
4990.234375	-69.325928
4991.210938	-70.945175
4992.187500	-69.348724
4993.164062	-69.233284
4994.140625	-70.611885
4995.117188	-69.962273
4996.093750	-69.540421
4997.070312	-68.768044
4998.046875	-70.537148
4999.023438	-71.633369
5000.000000	-68.840256
5000.976562	-69.202980
5001.953125	-69.912033
5002.929688	-69.776260
5003.906250	-68.862915
5004.882812	-69.390129
5005.859375	-69.868568
5006.835938	-70.042885
5007.812500	-70.440033
5008.789062	-69.960976
5009.765625	-69.621414
5010.742188	-68.792442
5011.718750	-69.308220
5012.695312	-70.867378
5013.671875	-69.961845
5014.648438	-69.333855
5015.625000	-67.711914
5016.601562	-68.040726
5017.578125	-69.973000
5018.554688	-69.643036
5019.531250	-68.528679
5020.507812	-68.898674
5021.484375	-69.275978
5022.460938	-68.716812
5023.437500	-69.685875
5024.414062	-68.378464
5025.390625	-69.306648
5026.367188	-69.673553
5027.343750	-68.694923
5028.320312	-68.294601
5029.296875	-68.040146
5030.273438	-68.549507
5031.250000	-68.575394
5032.226562	-68.018410
5033.203125	-69.162537
5034.179688	-69.117126
5035.156250	-67.721260
5036.132812	-68.677895
5037.109375	-67.845528
5038.085938	-68.375343
5039.062500	-67.229538
5040.039062	-66.548103
5041.015625	-66.834877
5041.992188	-65.959877
5042.968750	-67.715408
5043.945312	-68.053780
5044.921875	-67.553612
5045.898438	-67.968132
5046.875000	-67.247963
5047.851562	-64.823555
5048.828125	-64.488739
5049.804688	-66.412292
5050.781250	-67.550919
5051.757812	-66.069611
5052.734375	-65.091072
5053.710938	-64.752182
5054.687500	-64.898499
5055.664062	-65.562012
5056.640625	-67.144875
5057.617188	-66.639023
5058.593750	-64.697311
5059.570312	-65.621391
5060.546875	-64.679062
5061.523438	-65.948608
5062.500000	-65.802605
5063.476562	-64.449104
5064.453125	-65.250084
5065.429688	-64.990410
5066.406250	-64.308815
5067.382812	-64.051743
5068.359375	-63.311840
5069.335938	-63.717979
5070.312500	-64.274292
5071.289062	-64.899620
5072.265625	-64.495667
5073.242188	-65.029259
5074.218750	-63.197422
5075.195312	-62.357044
5076.171875	-63.793266
5077.148438	-62.702560
5078.125000	-62.053673
5079.101562	-63.755676
5080.078125	-63.891407
5081.054688	-63.312920
5082.031250	-61.789223
5083.007812	-62.272629
5083.984375	-61.232883
5084.960938	-60.212421
5085.937500	-61.025669
5086.914062	-61.840881
5087.890625	-61.723591
5088.867188	-62.306004
5089.843750	-62.363972
5090.820312	-60.909687
5091.796875	-60.577755
5092.773438	-62.978546
5093.750000	-60.967888
5094.726562	-61.412521
5095.703125	-61.101318
5096.679688	-61.703587
5097.656250	-60.994835
5098.632812	-60.970402
5099.609375	-61.057087
5100.585938	-60.265026
5101.562500	-60.664795
5102.539062	-59.720238
5103.515625	-60.094242
5104.492188	-60.138538
5105.468750	-59.925358
5106.445312	-58.832325
5107.421875	-59.999775
5108.398438	-60.315815
5109.375000	-61.085152
5110.351562	-62.101631
5111.328125	-62.099041
5112.304688	-61.324261
5113.281250	-60.464638
5114.257812	-59.960674
5115.234375	-60.085045
5116.210938	-59.287498
5117.187500	-62.682537
5118.164062	-61.327396
5119.140625	-61.414082
5120.117188	-62.377003
5121.093750	-61.997639
5122.070312	-62.030972
5123.046875	-63.633263
5124.023438	-63.553738
5125.000000	-62.727390
5125.976562	-62.103748
5126.953125	-61.494560
5127.929688	-62.581337
5128.906250	-64.811157
5129.882812	-63.366524
5130.859375	-64.332664
5131.835938	-64.193764
5132.812500	-64.141937
5133.789062	-63.584854
5134.765625	-63.797550
5135.742188	-64.504395
5136.718750	-64.782173
5137.695312	-64.847626
5138.671875	-66.147064
5139.648438	-66.503212
5140.625000	-66.018677
5141.601562	-63.918461
5142.578125	-63.314865
5143.554688	-64.365524
5144.531250	-65.501915
5145.507812	-64.483253
5146.484375	-65.696671
5147.460938	-68.545303
5148.437500	-67.315910
5149.414062	-64.793770
5150.390625	-65.717751
5151.367188	-66.588333
5152.343750	-67.396004
5153.320312	-67.844566
5154.296875	-68.337082
5155.273438	-68.620476
5156.250000	-68.137497
5157.226562	-68.180550
5158.203125	-67.675743
5159.179688	-67.680931
5160.156250	-68.139389
5161.132812	-67.543060
5162.109375	-68.052055
