Frequency (Hz)	Level (dB)
2041.992188	-42.783310
2042.968750	-41.590172
2043.945312	-41.515755
2044.921875	-42.608025
2045.898438	-42.079842
2046.875000	-40.425014
2047.851562	-38.084736
2048.828125	-39.148216
2049.804688	-39.703876
2050.781250	-42.109650
2051.757812	-41.824604
2052.734375	-41.267471
2053.710938	-42.134274
2054.687500	-42.153404
2055.664062	-42.480728
2056.640625	-43.348328
2057.617188	-43.520504
2058.593750	-44.669277
2059.570312	-44.645729
2060.546875	-45.811176
2061.523438	-46.430264
2062.500000	-47.653091
2063.476562	-48.488331
2064.453125	-50.010178
2065.429688	-51.973705
2066.406250	-50.990353
2067.382812	-50.283222
2068.359375	-51.297863
2069.335938	-49.853748
2070.312500	-50.418289
2071.289062	-50.728607
2072.265625	-51.928616
2073.242188	-52.704685
2074.218750	-53.282597
2075.195312	-53.508228
2076.171875	-53.456078
2077.148438	-55.074348
2078.125000	-54.765404
2079.101562	-53.135490
2080.078125	-54.978374
2081.054688	-54.225899
2082.031250	-56.357651
2083.007812	-55.112289
2083.984375	-55.473862
2084.960938	-55.551506
2085.937500	-55.803154
2086.914062	-56.476570
2087.890625	-56.865150
2088.867188	-54.443111
2089.843750	-55.763393
2090.820312	-58.201180
2091.796875	-59.669075
2092.773438	-58.677315
2093.750000	-58.072208
2094.726562	-58.103142
2095.703125	-58.496559
2096.679688	-57.917133
2097.656250	-58.918793
2098.632812	-57.926216
2099.609375	-58.484737
2100.585938	-58.244671
2101.562500	-58.742828
2102.539062	-58.619823
2103.515625	-57.779213
2104.492188	-58.641361
2105.468750	-58.875656
2106.445312	-58.966606
2107.421875	-58.659351
2108.398438	-58.457928
2109.375000	-59.535717
2110.351562	-60.579891
2111.328125	-60.326084
2112.304688	-60.411797
2113.281250	-60.396149
2114.257812	-59.243835
2115.234375	-60.720154
2116.210938	-59.638195
2117.187500	-59.289886
2118.164062	-60.440258
2119.140625	-60.844894
2120.117188	-61.947834
2121.093750	-60.212112
2122.070312	-61.266117
2123.046875	-61.508095
2124.023438	-61.991882
2125.000000	-62.677315
2125.976562	-60.903240
2126.953125	-61.001858
2127.929688	-62.411907
2128.906250	-61.474384
2129.882812	-60.489368
2130.859375	-61.449753
2131.835938	-62.207664
2132.812500	-62.319572
2133.789062	-62.725403
2134.765625	-64.363823
2135.742188	-64.422699
2136.718750	-62.805321
2137.695312	-61.677734
2138.671875	-63.554138
2139.648438	-63.184734
2140.625000	-62.247353
2141.601562	-62.681641
2142.578125	-63.080463
2143.554688	-61.957539
2144.531250	-63.066605
2145.507812	-63.157043
2146.484375	-63.389336
2147.460938	-63.087822
2148.437500	-62.712299
2149.414062	-61.824123
2150.390625	-64.222282
2151.367188	-64.493202
2152.343750	-64.904099
2153.320312	-64.259537
2154.296875	-62.742622
2155.273438	-64.923843
2156.250000	-64.208817
2157.226562	-63.601215
2158.203125	-63.086903
2159.179688	-63.634800
2160.156250	-64.129448
2161.132812	-63.735054
2162.109375	-64.598915
2163.085938	-65.462997
2164.062500	-64.741608
2165.039062	-63.663593
2166.015625	-63.700825
2166.992188	-63.545258
2167.968750	-61.641392
2168.945312	-63.176434
2169.921875	-64.226936
2170.898438	-64.316650
2171.875000	-65.787651
2172.851562	-64.705650
2173.828125	-64.519875
2174.804688	-65.452423
2175.781250	-65.049225
2176.757812	-64.727837
2177.734375	-64.380165
2178.710938	-64.335632
2179.687500	-63.371300
2180.664062	-64.299088
2181.640625	-63.980663
2182.617188	-64.190926
2183.593750	-63.769817
2184.570312	-64.720810
2185.546875	-65.065094
2186.523438	-64.829254
2187.500000	-64.267860
2188.476562	-64.309616
2189.453125	-64.345894
2190.429688	-65.094772
2191.406250	-65.295204
2192.382812	-63.942078
2193.359375	-63.907589
2194.335938	-63.662327
2195.312500	-63.455921
2196.289062	-63.403027
2197.265625	-63.803200
2198.242188	-64.404793
2199.218750	-65.074898
2200.195312	-65.440056
2201.171875	-64.400688
2202.148438	-63.237133
2203.125000	-64.320488
2204.101562	-64.439072
2205.078125	-62.779545
2206.054688	-63.271000
2207.031250	-65.637703
2208.007812	-64.949501
2208.984375	-65.633728
2209.960938	-64.391403
2210.937500	-64.787811
2211.914062	-65.337395
2212.890625	-64.712654
2213.867188	-65.008171
2214.843750	-66.015282
2215.820312	-64.685562
2216.796875	-65.179977
2217.773438	-63.858368
2218.750000	-64.219070
2219.726562	-64.114105
2220.703125	-64.558609
2221.679688	-64.645775
2222.656250	-64.464851
2223.632812	-63.145962
2224.609375	-63.866348
2225.585938	-64.330811
2226.562500	-64.412323
2227.539062	-64.736229
2228.515625	-63.608082
2229.492188	-63.172302
2230.468750	-63.577549
2231.445312	-64.508766
2232.421875	-64.615540
2233.398438	-63.466507
2234.375000	-64.386948
2235.351562	-64.705635
2236.328125	-63.012741
2237.304688	-63.732029
2238.281250	-64.931503
2239.257812	-64.200180
2240.234375	-63.772408
2241.210938	-64.323540
2242.187500	-62.675259
2243.164062	-63.033222
2244.140625	-64.325035
2245.117188	-63.792843
2246.093750	-62.594547
2247.070312	-61.566235
2248.046875	-62.262802
2249.023438	-63.753567
2250.000000	-62.457500
2250.976562	-62.086411
2251.953125	-62.059616
2252.929688	-61.995728
2253.906250	-62.116226
2254.882812	-62.053669
2255.859375	-63.234116
2256.835938	-65.310623
2257.812500	-65.243958
2258.789062	-63.609245
2259.765625	-63.973763
2260.742188	-63.744183
2261.718750	-62.664452
2262.695312	-62.227730
2263.671875	-63.289768
2264.648438	-61.644852
2265.625000	-61.765251
2266.601562	-61.276215
2267.578125	-61.340614
2268.554688	-60.799202
2269.531250	-61.981140
2270.507812	-62.392693
2271.484375	-60.737999
2272.460938	-61.431385
2273.437500	-61.926125
2274.414062	-61.928936
2275.390625	-62.125141
2276.367188	-62.268982
2277.343750	-61.426208
2278.320312	-61.389801
2279.296875	-60.118450
2280.273438	-60.178368
2281.250000	-60.294411
2282.226562	-58.901176
2283.203125	-59.573128
2284.179688	-60.297508
2285.156250	-60.181595
2286.132812	-58.387981
2287.109375	-57.569321
2288.085938	-57.673164
2289.062500	-59.306595
2290.039062	-58.198849
2291.015625	-58.237820
2291.992188	-60.700684
2292.968750	-58.513435
2293.945312	-56.360577
2294.921875	-56.429790
2295.898438	-57.718636
2296.875000	-58.222153
2297.851562	-57.916840
2298.828125	-58.477444
2299.804688	-57.194035
2300.781250	-56.650517
2301.757812	-55.717842
2302.734375	-55.874065
2303.710938	-54.755573
2304.687500	-54.999630
2305.664062	-54.582207
2306.640625	-54.878017
2307.617188	-54.361301
2308.593750	-53.491241
2309.570312	-54.266563
2310.546875	-53.657555
2311.523438	-53.201786
2312.500000	-52.338593
2313.476562	-52.049889
2314.453125	-51.831055
2315.429688	-52.558449
2316.406250	-51.871674
2317.382812	-51.091404
2318.359375	-51.332222
2319.335938	-50.803379
2320.312500	-50.412334
2321.289062	-48.380791
2322.265625	-47.467651
2323.242188	-48.842030
2324.218750	-48.768738
2325.195312	-47.799286
2326.171875	-45.446648
2327.148438	-45.301353
2328.125000	-45.028919
2329.101562	-43.710320
2330.078125	-44.080917
2331.054688	-44.355782
2332.031250	-42.561703
2333.007812	-41.974136
2333.984375	-41.394699
2334.960938	-41.303459
2335.937500	-41.052567
2336.914062	-41.026215
2337.890625	-40.973400
2338.867188	-43.149841
2339.843750	-43.148617
2340.820312	-43.821453
2341.796875	-45.138630
2342.773438	-44.377949
2343.750000	-45.726315
2344.726562	-47.300407
2345.703125	-46.218552
2346.679688	-47.317894
2347.656250	-49.243061
2348.632812	-49.683510
2349.609375	-50.168583
2350.585938	-50.228565
2351.562500	-49.599258
2352.539062	-50.560635
2353.515625	-51.499508
2354.492188	-51.860046
2355.468750	-52.455315
2356.445312	-52.853600
2357.421875	-52.112976
2358.398438	-52.742870
2359.375000	-54.497707
2360.351562	-53.715221
2361.328125	-53.820995
2362.304688	-53.878345
2363.281250	-56.802307
2364.257812	-55.823891
2365.234375	-56.385956
2366.210938	-57.586708
2367.187500	-56.844719
2368.164062	-55.043610
2369.140625	-56.973465
2370.117188	-57.457943
2371.093750	-57.163456
2372.070312	-56.809414
2373.046875	-57.783253
2374.023438	-56.407063
2375.000000	-57.024906
2375.976562	-57.770081
2376.953125	-59.407051
2377.929688	-59.135014
2378.906250	-59.212273
2379.882812	-58.274559
2380.859375	-58.543491
2381.835938	-58.307625
2382.812500	-59.207283
2383.789062	-59.364414
2384.765625	-60.216278
2385.742188	-59.746552
2386.718750	-60.149632
2387.695312	-61.734829
2388.671875	-61.005302
2389.648438	-60.886784
2390.625000	-61.778446
2391.601562	-61.704380
2392.578125	-60.258545
2393.554688	-59.805458
2394.531250	-60.236965
2395.507812	-62.919788
2396.484375	-62.231884
2397.460938	-62.332092
2398.437500	-60.938999
2399.414062	-60.919270
2400.390625	-60.100044
2401.367188	-60.374844
2402.343750	-62.766773
2403.320312	-61.611771
2404.296875	-62.005817
2405.273438	-62.152775
2406.250000	-61.797100
2407.226562	-61.946564
2408.203125	-63.416004
2409.179688	-63.657829
2410.156250	-63.756821
2411.132812	-62.515461
2412.109375	-63.342125
2413.085938	-64.553749
2414.062500	-62.804115
2415.039062	-62.318840
2416.015625	-62.862030
2416.992188	-63.917034
2417.968750	-64.630119
2418.945312	-64.893608
2419.921875	-63.040470
2420.898438	-63.067448
2421.875000	-64.733765
2422.851562	-63.382240
2423.828125	-63.865379
2424.804688	-64.526283
2425.781250	-64.653313
2426.757812	-63.887745
2427.734375	-64.496994
2428.710938	-64.748116
2429.687500	-64.980820
2430.664062	-64.891670
2431.640625	-65.341064
2432.617188	-65.152061
2433.593750	-64.007324
2434.570312	-63.394184
2435.546875	-63.074574
2436.523438	-64.302010
2437.500000	-63.902763
2438.476562	-64.987328
2439.453125	-66.182228
2440.429688	-67.574371
2441.406250	-66.904945
2442.382812	-65.043869
2443.359375	-65.296227
2444.335938	-66.808495
2445.312500	-65.801025
2446.289062	-65.567383
2447.265625	-65.614082
2448.242188	-64.962799
2449.218750	-65.829826
2450.195312	-66.676025
2451.171875	-64.975395
2452.148438	-65.145401
2453.125000	-64.439827
2454.101562	-65.265335
2455.078125	-66.478020
2456.054688	-65.142426
2457.031250	-64.709602
2458.007812	-65.625961
2458.984375	-65.542191
2459.960938	-66.192299
2460.937500	-65.455460
2461.914062	-66.852509
2462.890625	-66.271492
2463.867188	-67.357368
2464.843750	-67.495857
2465.820312	-67.240166
2466.796875	-65.655609
2467.773438	-65.999374
2468.750000	-66.562302
2469.726562	-65.469910
2470.703125	-64.802284
2471.679688	-66.296036
2472.656250	-65.786003
2473.632812	-65.405251
2474.609375	-65.731422
2475.585938	-65.711601
2476.562500	-65.772003
2477.539062	-65.187630
2478.515625	-65.840759
2479.492188	-67.929512
2480.468750	-65.808830
2481.445312	-63.875202
2482.421875	-65.807808
2483.398438	-66.260109
2484.375000	-65.279678
2485.351562	-65.882973
2486.328125	-66.073586
2487.304688	-65.665932
2488.281250	-64.585411
2489.257812	-65.044266
2490.234375	-64.553696
2491.210938	-66.774254
2492.187500	-66.652046
2493.164062	-66.363350
2494.140625	-66.642479
2495.117188	-66.599358
2496.093750	-65.932991
2497.070312	-65.532913
2498.046875	-67.013199
2499.023438	-67.222664
2500.000000	-65.276520
2500.976562	-65.745605
2501.953125	-65.088104
2502.929688	-65.813164
2503.906250	-66.569855
2504.882812	-65.414803
2505.859375	-65.048523
2506.835938	-64.703384
2507.812500	-65.215179
2508.789062	-65.536888
2509.765625	-65.536804
2510.742188	-65.718925
2511.718750	-65.946472
2512.695312	-66.994492
2513.671875	-65.608070
2514.648438	-65.701187
2515.625000	-65.546143
2516.601562	-64.655640
2517.578125	-65.656281
2518.554688	-65.276077
2519.531250	-64.107971
2520.507812	-63.958363
2521.484375	-65.324905
2522.460938	-65.630920
2523.437500	-64.330246
2524.414062	-65.011246
2525.390625	-66.820023
2526.367188	-64.534622
2527.343750	-63.163982
2528.320312	-64.797676
2529.296875	-64.475838
2530.273438	-65.024551
2531.250000	-65.177696
2532.226562	-65.098969
2533.203125	-65.173798
2534.179688	-63.582607
2535.156250	-64.341057
2536.132812	-64.928932
2537.109375	-65.047966
2538.085938	-65.307098
2539.062500	-64.895248
2540.039062	-64.443344
2541.015625	-63.930565
2541.992188	-65.177620
2542.968750	-66.194107
2543.945312	-63.007282
2544.921875	-63.497635
2545.898438	-62.941833
2546.875000	-64.512184
2547.851562	-65.205147
2548.828125	-64.022156
2549.804688	-64.169083
2550.781250	-63.204857
2551.757812	-61.485638
2552.734375	-61.448807
2553.710938	-63.255692
2554.687500	-62.812950
2555.664062	-63.612137
2556.640625	-65.076530
2557.617188	-63.566628
2558.593750	-63.041019
2559.570312	-62.662560
2560.546875	-63.574139
2561.523438	-62.580395
2562.500000	-62.428387
2563.476562	-61.765785
2564.453125	-61.367805
2565.429688	-62.618256
2566.406250	-63.173019
2567.382812	-62.516037
2568.359375	-62.804241
2569.335938	-63.737907
2570.312500	-61.976116
2571.289062	-60.301594
2572.265625	-61.304153
2573.242188	-62.173759
2574.218750	-59.999146
2575.195312	-60.499878
2576.171875	-61.648567
2577.148438	-60.516922
2578.125000	-59.920284
2579.101562	-59.901585
2580.078125	-60.539902
2581.054688	-60.163795
2582.031250	-60.274986
2583.007812	-61.721901
2583.984375	-61.198807
2584.960938	-58.873554
2585.937500	-57.405632
2586.914062	-58.680325
2587.890625	-59.066086
2588.867188	-58.530090
2589.843750	-57.163704
2590.820312	-57.799183
2591.796875	-56.617828
2592.773438	-57.216160
2593.750000	-57.224613
2594.726562	-57.389614
2595.703125	-56.809097
2596.679688	-56.808025
2597.656250	-57.398319
2598.632812	-55.618160
2599.609375	-54.946430
2600.585938	-54.960201
2601.562500	-55.301502
2602.539062	-54.540577
2603.515625	-53.555805
2604.492188	-53.510399
2605.468750	-53.809673
2606.445312	-52.778118
2607.421875	-53.164608
2608.398438	-53.702877
2609.375000	-51.668140
2610.351562	-50.650146
2611.328125	-51.464298
2612.304688	-50.968136
2613.281250	-49.729099
2614.257812	-48.946278
2615.234375	-48.560242
2616.210938	-47.188995
2617.187500	-46.038292
2618.164062	-46.044319
2619.140625	-44.562077
2620.117188	-43.809208
2621.093750	-45.299042
2622.070312	-45.556530
2623.046875	-42.748550
2624.023438	-41.439384
2625.000000	-42.477932
2625.976562	-43.403828
2626.953125	-44.927040
2627.929688	-46.655613
2628.906250	-46.165070
2629.882812	-47.071613
2630.859375	-46.823334
2631.835938	-46.650902
2632.812500	-47.714603
2633.789062	-49.179443
2634.765625	-50.656738
2635.742188	-50.329575
2636.718750	-50.583698
2637.695312	-51.398705
2638.671875	-52.473953
2639.648438	-53.125793
2640.625000	-52.716984
2641.601562	-53.672791
2642.578125	-54.889240
2643.554688	-54.023125
2644.531250	-55.290421
2645.507812	-56.001904
2646.484375	-55.189991
2647.460938	-56.500576
2648.437500	-55.076164
2649.414062	-55.857513
2650.390625	-55.131523
2651.367188	-56.889225
2652.343750	-56.708832
2653.320312	-56.856434
2654.296875	-57.004173
2655.273438	-56.712639
2656.250000	-56.990437
2657.226562	-57.443142
2658.203125	-58.116322
2659.179688	-59.735035
2660.156250	-60.324963
2661.132812	-60.167988
2662.109375	-60.263710
2663.085938	-57.768002
2664.062500	-59.717415
2665.039062	-59.172520
2666.015625	-59.444084
2666.992188	-59.296932
2667.968750	-58.933567
2668.945312	-61.908016
2669.921875	-60.782944
2670.898438	-60.789879
2671.875000	-60.878914
2672.851562	-61.819107
2673.828125	-60.336987
2674.804688	-62.257744
2675.781250	-62.470058
2676.757812	-62.244411
2677.734375	-62.167477
2678.710938	-62.631233
2679.687500	-62.187088
2680.664062	-61.917065
2681.640625	-62.607719
2682.617188	-62.992012
2683.593750	-62.943012
2684.570312	-62.912758
2685.546875	-63.548473
2686.523438	-64.178223
2687.500000	-62.116081
2688.476562	-62.500835
2689.453125	-63.499264
2690.429688	-64.033722
2691.406250	-63.068985
2692.382812	-64.194824
2693.359375	-63.266357
2694.335938	-63.281288
2695.312500	-63.078064
2696.289062	-63.041115
2697.265625	-64.398064
2698.242188	-63.687771
2699.218750	-63.407452
2700.195312	-63.703442
2701.171875	-64.006981
2702.148438	-64.057426
2703.125000	-63.612606
2704.101562	-65.936317
2705.078125	-65.528000
2706.054688	-65.685867
2707.031250	-65.048935
2708.007812	-65.638115
2708.984375	-65.553207
2709.960938	-65.974449
2710.937500	-66.068596
2711.914062	-67.361549
2712.890625	-66.133553
2713.867188	-65.199181
2714.843750	-66.682297
2715.820312	-67.736229
2716.796875	-66.692169
2717.773438	-66.725235
2718.750000	-65.636276
2719.726562	-65.385811
2720.703125	-65.490410
2721.679688	-65.890694
2722.656250	-66.879852
2723.632812	-67.555923
2724.609375	-67.263206
2725.585938	-68.423019
2726.562500	-66.814613
2727.539062	-66.236160
2728.515625	-66.616714
2729.492188	-67.166428
2730.468750	-67.495529
2731.445312	-67.834068
2732.421875	-66.334076
2733.398438	-66.435036
2734.375000	-66.043015
2735.351562	-65.253662
2736.328125	-66.400963
2737.304688	-66.172409
2738.281250	-66.148369
2739.257812	-65.953186
2740.234375	-66.908104
2741.210938	-67.456497
2742.187500	-69.231766
2743.164062	-68.632751
2744.140625	-67.482185
2745.117188	-67.742760
2746.093750	-67.761116
2747.070312	-66.784424
2748.046875	-65.210991
2749.023438	-67.039688
2750.000000	-67.057800
2750.976562	-66.671288
2751.953125	-67.009735
2752.929688	-66.135582
2753.906250	-66.327423
2754.882812	-67.602089
2755.859375	-66.307014
2756.835938	-66.848328
2757.812500	-67.520866
2758.789062	-67.038002
2759.765625	-67.448494
2760.742188	-67.800667
2761.718750	-66.010559
2762.695312	-66.004395
2763.671875	-65.943214
2764.648438	-67.328072
2765.625000	-67.439575
2766.601562	-67.504677
2767.578125	-66.910057
2768.554688	-67.980881
2769.531250	-67.996231
2770.507812	-70.184364
2771.484375	-68.309891
2772.460938	-67.930626
2773.437500	-67.151161
2774.414062	-66.574371
2775.390625	-67.131622
2776.367188	-67.619850
2777.343750	-67.987137
2778.320312	-67.563492
2779.296875	-66.413658
2780.273438	-66.697723
2781.250000	-69.445465
2782.226562	-67.951607
2783.203125	-67.889061
2784.179688	-67.497131
2785.156250	-68.089745
2786.132812	-68.719093
2787.109375	-68.145493
2788.085938	-67.136314
2789.062500	-67.686523
2790.039062	-67.969048
2791.015625	-66.507393
2791.992188	-65.897400
2792.968750	-67.689354
2793.945312	-68.099190
2794.921875	-68.658173
2795.898438	-67.710709
2796.875000	-66.212379
2797.851562	-65.481712
2798.828125	-67.585022
2799.804688	-67.715172
2800.781250	-66.867439
2801.757812	-66.224174
2802.734375	-67.763657
2803.710938	-68.762688
2804.687500	-67.505302
2805.664062	-67.006401
2806.640625	-66.958977
2807.617188	-67.286430
2808.593750	-67.259644
2809.570312	-68.521286
2810.546875	-66.738503
2811.523438	-65.689964
2812.500000	-65.970116
2813.476562	-67.212029
2814.453125	-67.463539
2815.429688	-66.431366
2816.406250	-65.856499
2817.382812	-65.545609
2818.359375	-66.134148
2819.335938	-66.424011
2820.312500	-66.422226
2821.289062	-65.690437
2822.265625	-66.005730
2823.242188	-66.333153
2824.218750	-65.607742
2825.195312	-65.887886
2826.171875	-67.849098
2827.148438	-68.127823
2828.125000	-67.318443
2829.101562	-68.046448
2830.078125	-66.686546
2831.054688	-66.313377
2832.031250	-64.918610
2833.007812	-64.978897
2833.984375	-64.816307
2834.960938	-65.209473
2835.937500	-66.542656
2836.914062	-63.840382
2837.890625	-64.907211
2838.867188	-67.071434
2839.843750	-65.543159
2840.820312	-64.181000
2841.796875	-64.988075
2842.773438	-65.780235
2843.750000	-65.501137
2844.726562	-64.224556
2845.703125	-64.537674
2846.679688	-63.368595
2847.656250	-63.665855
2848.632812	-63.803062
2849.609375	-63.313789
2850.585938	-63.348213
2851.562500	-64.752083
2852.539062	-64.490257
2853.515625	-64.445206
2854.492188	-64.821495
2855.468750	-63.194031
2856.445312	-62.856602
2857.421875	-63.885239
2858.398438	-63.872940
2859.375000	-63.696167
2860.351562	-60.349808
2861.328125	-62.591640
2862.304688	-62.500172
2863.281250	-60.968597
2864.257812	-61.072845
2865.234375	-61.639801
2866.210938	-63.144840
2867.187500	-61.128078
2868.164062	-59.497215
2869.140625	-60.948040
2870.117188	-61.116100
2871.093750	-61.059956
2872.070312	-61.903164
2873.046875	-62.916885
2874.023438	-62.176544
2875.000000	-60.162960
2875.976562	-61.129967
2876.953125	-60.883015
2877.929688	-58.657387
2878.906250	-58.283146
2879.882812	-58.389362
2880.859375	-59.397854
2881.835938	-60.503113
2882.812500	-59.102375
2883.789062	-56.457104
2884.765625	-57.055252
2885.742188	-56.879097
2886.718750	-56.653301
2887.695312	-56.715839
2888.671875	-55.913170
2889.648438	-56.023468
2890.625000	-56.246605
2891.601562	-56.005344
2892.578125	-54.399498
2893.554688	-53.876003
2894.531250	-55.416595
2895.507812	-53.082325
2896.484375	-52.408405
2897.460938	-51.865261
2898.437500	-52.805901
2899.414062	-51.573685
2900.390625	-49.959431
2901.367188	-50.964573
2902.343750	-49.524391
2903.320312	-47.643139
2904.296875	-49.380924
2905.273438	-48.569141
2906.250000	-47.232628
2907.226562	-47.283470
2908.203125	-45.550640
2909.179688	-45.944267
2910.156250	-45.499001
2911.132812	-44.736847
2912.109375	-44.630554
2913.085938	-44.644852
2914.062500	-44.813915
2915.039062	-45.402496
2916.015625	-45.941574
2916.992188	-46.410694
2917.968750	-48.143852
2918.945312	-49.173519
2919.921875	-49.965034
2920.898438	-50.414177
2921.875000	-51.741226
2922.851562	-52.369511
2923.828125	-52.949169
2924.804688	-53.316723
2925.781250	-51.721241
2926.757812	-52.136150
2927.734375	-52.861488
2928.710938	-54.274174
2929.687500	-55.526440
2930.664062	-55.860649
2931.640625	-55.557358
2932.617188	-55.651081
2933.593750	-56.681530
2934.570312	-56.187519
2935.546875	-56.758709
2936.523438	-57.349182
2937.500000	-57.596367
2938.476562	-57.557686
2939.453125	-56.697029
2940.429688	-58.158688
2941.406250	-57.803101
2942.382812	-58.916996
2943.359375	-60.266018
2944.335938	-59.227932
2945.312500	-59.106998
2946.289062	-59.103153
2947.265625	-60.528809
2948.242188	-61.938786
2949.218750	-62.604813
2950.195312	-62.601837
2951.171875	-61.736988
2952.148438	-61.402767
2953.125000	-63.401314
2954.101562	-62.393902
2955.078125	-61.868931
2956.054688	-62.836418
2957.031250	-63.656376
2958.007812	-63.148293
2958.984375	-64.883980
2959.960938	-64.501808
2960.937500	-62.486988
2961.914062	-61.990669
2962.890625	-62.164082
2963.867188	-61.550327
2964.843750	-62.924141
2965.820312	-64.418365
2966.796875	-64.164635
2967.773438	-65.195389
2968.750000	-65.753677
2969.726562	-64.642654
2970.703125	-64.375549
2971.679688	-63.709389
2972.656250	-63.939949
2973.632812	-65.024239
2974.609375	-66.012955
2975.585938	-65.240303
2976.562500	-65.276863
2977.539062	-64.765091
2978.515625	-66.355270
2979.492188	-64.788383
2980.468750	-64.892738
2981.445312	-65.461281
2982.421875	-66.061234
2983.398438	-64.983627
2984.375000	-65.291672
2985.351562	-66.886024
2986.328125	-66.329254
2987.304688	-65.283363
2988.281250	-65.405006
2989.257812	-64.910591
2990.234375	-65.877731
2991.210938	-66.616852
2992.187500	-67.299484
2993.164062	-65.612831
2994.140625	-65.573204
2995.117188	-67.324066
2996.093750	-68.166466
2997.070312	-66.661980
2998.046875	-67.335701
2999.023438	-66.672844
3000.000000	-67.573799
3000.976562	-69.213577
3001.953125	-70.164139
3002.929688	-66.931183
3003.906250	-67.235481
3004.882812	-67.561050
3005.859375	-66.692558
3006.835938	-66.707405
3007.812500	-68.868370
3008.789062	-67.331665
3009.765625	-68.368538
3010.742188	-66.978561
3011.718750	-67.850166
3012.695312	-68.128342
3013.671875	-68.195084
3014.648438	-67.406013
3015.625000	-68.470261
3016.601562	-68.046394
3017.578125	-67.193741
3018.554688	-69.857620
3019.531250	-68.113052
3020.507812	-67.719490
3021.484375	-68.689293
3022.460938	-68.931999
3023.437500	-68.849403
3024.414062	-68.949821
3025.390625	-68.781143
3026.367188	-67.708145
3027.343750	-69.164459
3028.320312	-67.777908
3029.296875	-69.257011
3030.273438	-68.942047
3031.250000	-67.964630
3032.226562	-67.151253
3033.203125	-68.402634
3034.179688	-69.714912
3035.156250	-69.076988
3036.132812	-67.972954
3037.109375	-66.581635
3038.085938	-67.218338
3039.062500	-67.787079
3040.039062	-68.022682
3041.015625	-68.990669
3041.992188	-68.409714
3042.968750	-68.043579
3043.945312	-68.990761
3044.921875	-68.114906
3045.898438	-68.972404
3046.875000	-69.333374
3047.851562	-68.602623
3048.828125	-69.235466
3049.804688	-69.280113
3050.781250	-69.407616
3051.757812	-70.013817
3052.734375	-67.862190
3053.710938	-67.920883
3054.687500	-68.494492
3055.664062	-69.152809
3056.640625	-69.795204
3057.617188	-69.900543
3058.593750	-69.720612
3059.570312	-69.902252
3060.546875	-68.429298
3061.523438	-68.024689
3062.500000	-67.395737
3063.476562	-69.110939
3064.453125	-69.778732
3065.429688	-69.275978
3066.406250	-69.874260
3067.382812	-68.829018
3068.359375	-67.843292
3069.335938	-67.945770
3070.312500	-69.204689
3071.289062	-70.628738
3072.265625	-69.378967
3073.242188	-67.067337
3074.218750	-68.172836
3075.195312	-69.326309
3076.171875	-69.349754
3077.148438	-70.040230
3078.125000	-69.218567
3079.101562	-67.433754
3080.078125	-68.649986
3081.054688	-69.644478
3082.031250	-68.927246
3083.007812	-68.845116
3083.984375	-68.741020
3084.960938	-70.469109
3085.937500	-68.670731
3086.914062	-68.069496
3087.890625	-68.806763
3088.867188	-70.554161
3089.843750	-70.419678
3090.820312	-68.294296
3091.796875	-68.290955
3092.773438	-69.391258
3093.750000	-68.629150
3094.726562	-69.166786
3095.703125	-70.039345
3096.679688	-68.201149
3097.656250	-69.228325
3098.632812	-70.872925
3099.609375	-68.247063
3100.585938	-68.531761
3101.562500	-67.812874
3102.539062	-67.202461
3103.515625	-67.421257
3104.492188	-67.995972
3105.468750	-68.706459
3106.445312	-67.733551
3107.421875	-67.248627
3108.398438	-67.822197
3109.375000	-67.729485
3110.351562	-69.509544
3111.328125	-69.913017
3112.304688	-67.737862
3113.281250	-66.033066
3114.257812	-67.257462
3115.234375	-68.358879
3116.210938	-68.711212
3117.187500	-66.880455
3118.164062	-65.393982
3119.140625	-67.915405
3120.117188	-67.099159
3121.093750	-67.622566
3122.070312	-68.457321
3123.046875	-68.104729
3124.023438	-66.699654
3125.000000	-67.235191
3125.976562	-67.865021
3126.953125	-67.332466
3127.929688	-65.569023
3128.906250	-66.477875
3129.882812	-65.729195
3130.859375	-63.792240
3131.835938	-65.022125
3132.812500	-65.490219
3133.789062	-65.492973
3134.765625	-66.232872
3135.742188	-66.092049
3136.718750	-65.457367
3137.695312	-64.884697
3138.671875	-65.421494
3139.648438	-65.519539
3140.625000	-64.308853
3141.601562	-65.941582
3142.578125	-64.896507
3143.554688	-64.153137
3144.531250	-63.662872
3145.507812	-65.307518
3146.484375	-64.916893
3147.460938	-65.110046
3148.437500	-64.236649
3149.414062	-64.783997
3150.390625	-64.801247
3151.367188	-64.305191
3152.343750	-63.473183
3153.320312	-63.726357
3154.296875	-63.309872
3155.273438	-63.702911
3156.250000	-63.239738
3157.226562	-62.107628
3158.203125	-62.994530
3159.179688	-62.420650
3160.156250	-61.631546
3161.132812	-62.595020
3162.109375	-62.814785
3163.085938	-62.084408
3164.062500	-62.393436
3165.039062	-62.357067
3166.015625	-61.142830
3166.992188	-61.074852
3167.968750	-60.356953
3168.945312	-60.746059
3169.921875	-60.819317
3170.898438	-60.666206
3171.875000	-59.457008
3172.851562	-60.728710
3173.828125	-60.568203
3174.804688	-58.797981
3175.781250	-57.948410
3176.757812	-58.098583
3177.734375	-57.409042
3178.710938	-58.781845
