Frequency (Hz)	Level (dB)
4041.992188	-79.668045
4042.968750	-79.715347
4043.945312	-79.714523
4044.921875	-81.147301
4045.898438	-80.150055
4046.875000	-80.427155
4047.851562	-79.119865
4048.828125	-79.650841
4049.804688	-80.693268
4050.781250	-79.665344
4051.757812	-80.777542
4052.734375	-78.743233
4053.710938	-78.242096
4054.687500	-79.118118
4055.664062	-79.234253
4056.640625	-79.182152
4057.617188	-78.027443
4058.593750	-78.098038
4059.570312	-78.831886
4060.546875	-78.093422
4061.523438	-79.028847
4062.500000	-80.012009
4063.476562	-78.726051
4064.453125	-79.774330
4065.429688	-79.417267
4066.406250	-78.616257
4067.382812	-78.596069
4068.359375	-80.314659
4069.335938	-78.875191
4070.312500	-78.995888
4071.289062	-80.935448
4072.265625	-80.013123
4073.242188	-79.471680
4074.218750	-77.845581
4075.195312	-77.470734
4076.171875	-76.725601
4077.148438	-78.437691
4078.125000	-78.806175
4079.101562	-76.370590
4080.078125	-77.462410
4081.054688	-77.988098
4082.031250	-77.292603
4083.007812	-74.726746
4083.984375	-77.030243
4084.960938	-77.529068
4085.937500	-78.158997
4086.914062	-76.547470
4087.890625	-76.344788
4088.867188	-76.855698
4089.843750	-76.904526
4090.820312	-78.708763
4091.796875	-77.345840
4092.773438	-79.039650
4093.750000	-76.848572
4094.726562	-76.953392
4095.703125	-76.496414
4096.679688	-77.048676
4097.656250	-75.579834
4098.632812	-77.276848
4099.609375	-77.963409
4100.585938	-76.695663
4101.562500	-75.862968
4102.539062	-75.372787
4103.515625	-76.290443
4104.492188	-76.248283
4105.468750	-76.488075
4106.445312	-77.734978
4107.421875	-77.859276
4108.398438	-77.067444
4109.375000	-77.674240
4110.351562	-76.816780
4111.328125	-75.541840
4112.304688	-75.397079
4113.281250	-76.672737
4114.257812	-76.200493
4115.234375	-76.832092
4116.210938	-76.360184
4117.187500	-74.937546
4118.164062	-75.154594
4119.140625	-76.126556
4120.117188	-75.716324
4121.093750	-74.388115
4122.070312	-76.007446
4123.046875	-76.028076
4124.023438	-76.774307
4125.000000	-75.414459
4125.976562	-74.856216
4126.953125	-73.875763
4127.929688	-76.128716
4128.906250	-77.467155
4129.882812	-75.249428
4130.859375	-75.217651
4131.835938	-75.839127
4132.812500	-76.579582
4133.789062	-74.286858
4134.765625	-72.276321
4135.742188	-73.337395
4136.718750	-75.064789
4137.695312	-75.595764
4138.671875	-75.308548
4139.648438	-74.532417
4140.625000	-74.153725
4141.601562	-73.687874
4142.578125	-74.489540
4143.554688	-73.396004
4144.531250	-73.961288
4145.507812	-74.308128
4146.484375	-75.364731
4147.460938	-74.107666
4148.437500	-72.146996
4149.414062	-73.267960
4150.390625	-72.490318
4151.367188	-71.485916
4152.343750	-72.098717
4153.320312	-72.700966
4154.296875	-71.467850
4155.273438	-71.591835
4156.250000	-73.408569
4157.226562	-73.203842
4158.203125	-72.440491
4159.179688	-71.781837
4160.156250	-72.082970
4161.132812	-71.721062
4162.109375	-72.382454
4163.085938	-72.491814
4164.062500	-71.392189
4165.039062	-72.638039
4166.015625	-73.064392
4166.992188	-72.518517
4167.968750	-72.501045
4168.945312	-71.662041
4169.921875	-70.875854
4170.898438	-70.460045
4171.875000	-71.630974
4172.851562	-70.962303
4173.828125	-71.228439
4174.804688	-72.639198
4175.781250	-71.668686
4176.757812	-72.371979
4177.734375	-71.599846
4178.710938	-70.302956
4179.687500	-70.093658
4180.664062	-70.761116
4181.640625	-71.195137
4182.617188	-70.874352
4183.593750	-71.216629
4184.570312	-71.696861
4185.546875	-71.893318
4186.523438	-71.084007
4187.500000	-70.861336
4188.476562	-69.879608
4189.453125	-69.829315
4190.429688	-70.261086
4191.406250	-70.971291
4192.382812	-70.269859
4193.359375	-69.655136
4194.335938	-69.375717
4195.312500	-68.906525
4196.289062	-69.930084
4197.265625	-70.137894
4198.242188	-69.716728
4199.218750	-68.843155
4200.195312	-69.198914
4201.171875	-67.529434
4202.148438	-67.968956
4203.125000	-69.957001
4204.101562	-69.765480
4205.078125	-69.770111
4206.054688	-67.178200
4207.031250	-66.331985
4208.007812	-67.534897
4208.984375	-67.499313
4209.960938	-66.634018
4210.937500	-66.587341
4211.914062	-66.756615
4212.890625	-66.195686
4213.867188	-65.554016
4214.843750	-66.081993
4215.820312	-65.332176
4216.796875	-65.736961
4217.773438	-66.345024
4218.750000	-64.958740
4219.726562	-64.802101
4220.703125	-64.941177
4221.679688	-66.652786
4222.656250	-65.398529
4223.632812	-65.411301
4224.609375	-65.458504
4225.585938	-65.306160
4226.562500	-65.581810
4227.539062	-66.382378
4228.515625	-64.789894
4229.492188	-65.347755
4230.468750	-64.784798
4231.445312	-64.223503
4232.421875	-65.232483
4233.398438	-64.627350
4234.375000	-64.169952
4235.351562	-63.883186
4236.328125	-63.485462
4237.304688	-65.211365
4238.281250	-63.318771
4239.257812	-62.883282
4240.234375	-63.352982
4241.210938	-63.270683
4242.187500	-63.578247
4243.164062	-65.798820
4244.140625	-64.630119
4245.117188	-61.934536
4246.093750	-63.558678
4247.070312	-64.426025
4248.046875	-63.235188
4249.023438	-63.342377
4250.000000	-64.213226
4250.976562	-63.421280
4251.953125	-64.182449
4252.929688	-64.399704
4253.906250	-64.444771
4254.882812	-64.382950
4255.859375	-64.322235
4256.835938	-63.777859
4257.812500	-63.643711
4258.789062	-64.063583
4259.765625	-65.874672
4260.742188	-67.848145
4261.718750	-64.602859
4262.695312	-63.476776
4263.671875	-64.166100
4264.648438	-65.785484
4265.625000	-65.868904
4266.601562	-66.887741
4267.578125	-65.636833
4268.554688	-64.242683
4269.531250	-66.398102
4270.507812	-66.528175
4271.484375	-66.281860
4272.460938	-65.935272
4273.437500	-66.277718
4274.414062	-67.172546
4275.390625	-66.958878
4276.367188	-66.624023
4277.343750	-67.389084
4278.320312	-68.082970
4279.296875	-66.863861
4280.273438	-66.936829
4281.250000	-67.993767
4282.226562	-68.800636
4283.203125	-68.526421
4284.179688	-68.326553
4285.156250	-66.600227
4286.132812	-66.852814
4287.109375	-68.368225
4288.085938	-68.613228
4289.062500	-69.273140
4290.039062	-67.581787
4291.015625	-68.457382
4291.992188	-69.597824
4292.968750	-69.906242
4293.945312	-69.960098
4294.921875	-69.601509
4295.898438	-69.884682
4296.875000	-68.743179
4297.851562	-70.443993
4298.828125	-70.375526
4299.804688	-69.819252
4300.781250	-69.664833
4301.757812	-68.946693
4302.734375	-69.929115
4303.710938	-70.410156
4304.687500	-70.079483
4305.664062	-70.782776
4306.640625	-71.200012
4307.617188	-71.136559
4308.593750	-69.725792
4309.570312	-71.181488
4310.546875	-71.820473
4311.523438	-70.987038
4312.500000	-71.839813
4313.476562	-71.408813
4314.453125	-71.209885
4315.429688	-72.304169
4316.406250	-72.418060
4317.382812	-72.493881
4318.359375	-71.600189
4319.335938	-72.757553
4320.312500	-72.405411
4321.289062	-73.870743
4322.265625	-72.991272
4323.242188	-71.600380
4324.218750	-70.719414
4325.195312	-72.383148
4326.171875	-73.367310
4327.148438	-72.631287
4328.125000	-72.239594
4329.101562	-72.836975
4330.078125	-73.029541
4331.054688	-73.942017
4332.031250	-73.991745
4333.007812	-72.709129
4333.984375	-72.349907
4334.960938	-73.455963
4335.937500	-73.389992
4336.914062	-74.587784
4337.890625	-74.699318
4338.867188	-74.321739
4339.843750	-72.652817
4340.820312	-72.173317
4341.796875	-72.264450
4342.773438	-73.016922
4343.750000	-75.131882
4344.726562	-74.726181
4345.703125	-77.356842
4346.679688	-75.300224
4347.656250	-74.034058
4348.632812	-74.149620
4349.609375	-74.526573
4350.585938	-74.359146
4351.562500	-74.049957
4352.539062	-74.276054
4353.515625	-75.020576
4354.492188	-75.682503
4355.468750	-76.461975
4356.445312	-76.458801
4357.421875	-75.579361
4358.398438	-76.189156
4359.375000	-76.497063
4360.351562	-75.294334
4361.328125	-75.174278
4362.304688	-76.708870
4363.281250	-76.961189
4364.257812	-76.527962
4365.234375	-75.970581
4366.210938	-75.939430
4367.187500	-75.770927
4368.164062	-78.152069
4369.140625	-78.327446
4370.117188	-76.302170
4371.093750	-76.301773
4372.070312	-75.706947
4373.046875	-75.684341
4374.023438	-77.321007
4375.000000	-76.004326
4375.976562	-76.031776
4376.953125	-76.303192
4377.929688	-76.577248
4378.906250	-76.519585
4379.882812	-77.012375
4380.859375	-76.957008
4381.835938	-76.319710
4382.812500	-76.076614
4383.789062	-77.935806
4384.765625	-78.430038
4385.742188	-80.169350
4386.718750	-77.795364
4387.695312	-76.106247
4388.671875	-77.966576
4389.648438	-77.236061
4390.625000	-77.036537
4391.601562	-76.868179
4392.578125	-77.138031
4393.554688	-77.417931
4394.531250	-77.921303
4395.507812	-77.737030
4396.484375	-77.839447
4397.460938	-78.547806
4398.437500	-78.128693
4399.414062	-77.275398
4400.390625	-77.621033
4401.367188	-77.622948
4402.343750	-78.952530
4403.320312	-78.302605
4404.296875	-77.485359
4405.273438	-77.721703
4406.250000	-78.620956
4407.226562	-79.420670
4408.203125	-78.665749
4409.179688	-77.135704
4410.156250	-78.145035
4411.132812	-78.659019
4412.109375	-78.923805
4413.085938	-79.510254
4414.062500	-79.401154
4415.039062	-81.008423
4416.015625	-80.098984
4416.992188	-79.123833
4417.968750	-79.287415
4418.945312	-79.531746
4419.921875	-79.283806
4420.898438	-79.159157
4421.875000	-79.005295
4422.851562	-78.183296
4423.828125	-78.149498
4424.804688	-78.842773
4425.781250	-79.822922
4426.757812	-79.697250
4427.734375	-79.324165
4428.710938	-79.564667
4429.687500	-79.138382
4430.664062	-79.929298
4431.640625	-82.473259
4432.617188	-80.775398
4433.593750	-79.846756
4434.570312	-80.520638
4435.546875	-79.991928
4436.523438	-78.908508
4437.500000	-79.155518
4438.476562	-78.914925
4439.453125	-78.314438
4440.429688	-80.134712
4441.406250	-81.009605
4442.382812	-81.139091
4443.359375	-78.814644
4444.335938	-78.683464
4445.312500	-79.308281
4446.289062	-79.457581
4447.265625	-80.966103
4448.242188	-80.757095
4449.218750	-80.153191
4450.195312	-79.805473
4451.171875	-80.698410
4452.148438	-79.478874
4453.125000	-79.507683
4454.101562	-79.660095
4455.078125	-79.107185
4456.054688	-80.336700
4457.031250	-81.193726
4458.007812	-81.593140
4458.984375	-81.298866
4459.960938	-80.964073
4460.937500	-82.819511
4461.914062	-82.203239
4462.890625	-81.895271
4463.867188	-81.661285
4464.843750	-81.269470
4465.820312	-80.059059
4466.796875	-79.783607
4467.773438	-81.744781
4468.750000	-81.658806
4469.726562	-81.493446
4470.703125	-81.324570
4471.679688	-81.276672
4472.656250	-79.899353
4473.632812	-79.959541
4474.609375	-81.609459
4475.585938	-83.487778
4476.562500	-83.025688
4477.539062	-81.364525
4478.515625	-80.271057
4479.492188	-81.925972
4480.468750	-81.572525
4481.445312	-80.606255
4482.421875	-80.656242
4483.398438	-81.422897
4484.375000	-82.160194
4485.351562	-81.407127
4486.328125	-81.971642
4487.304688	-81.295761
4488.281250	-81.226097
4489.257812	-81.298538
4490.234375	-80.661125
4491.210938	-79.666290
4492.187500	-80.252556
4493.164062	-81.162384
4494.140625	-80.009758
4495.117188	-80.986923
4496.093750	-82.298622
4497.070312	-80.572571
4498.046875	-80.731461
4499.023438	-82.615242
4500.000000	-82.159828
4500.976562	-82.143013
4501.953125	-80.423058
4502.929688	-81.254082
4503.906250	-82.252640
4504.882812	-81.616211
4505.859375	-81.616310
4506.835938	-81.115028
4507.812500	-81.426476
4508.789062	-81.835709
4509.765625	-82.619278
4510.742188	-82.056221
4511.718750	-82.569344
4512.695312	-81.968140
4513.671875	-81.510155
4514.648438	-82.664711
4515.625000	-82.695175
4516.601562	-82.447479
4517.578125	-82.686798
4518.554688	-81.467476
4519.531250	-81.492920
4520.507812	-82.405624
4521.484375	-84.203300
4522.460938	-81.255798
4523.437500	-81.799690
4524.414062	-81.578583
4525.390625	-82.849907
4526.367188	-82.767365
4527.343750	-82.090569
4528.320312	-82.675362
4529.296875	-83.063965
4530.273438	-81.460327
4531.250000	-79.904648
4532.226562	-80.844368
4533.203125	-83.371429
4534.179688	-84.863487
4535.156250	-84.455406
4536.132812	-83.282997
4537.109375	-84.647598
4538.085938	-83.458649
4539.062500	-84.092415
4540.039062	-83.666885
4541.015625	-83.923531
4541.992188	-84.012146
4542.968750	-83.097023
4543.945312	-81.968391
4544.921875	-81.836845
4545.898438	-82.231857
4546.875000	-82.419838
4547.851562	-82.862610
4548.828125	-81.291000
4549.804688	-81.204323
4550.781250	-82.468620
4551.757812	-82.485756
4552.734375	-84.030823
4553.710938	-83.579597
4554.687500	-82.342438
4555.664062	-82.917290
4556.640625	-82.379486
4557.617188	-83.188225
4558.593750	-83.720978
4559.570312	-83.969612
4560.546875	-85.089149
4561.523438	-82.823479
4562.500000	-81.880150
4563.476562	-82.651077
4564.453125	-82.462959
4565.429688	-83.419624
4566.406250	-82.807137
4567.382812	-81.381760
4568.359375	-80.475479
4569.335938	-81.933830
4570.312500	-83.280174
4571.289062	-84.729782
4572.265625	-82.298683
4573.242188	-82.125633
4574.218750	-84.356895
4575.195312	-82.922272
4576.171875	-82.530037
4577.148438	-82.418747
4578.125000	-83.341324
4579.101562	-84.025726
4580.078125	-83.610100
4581.054688	-83.046364
4582.031250	-84.130974
4583.007812	-83.527863
4583.984375	-82.098938
4584.960938	-82.419945
4585.937500	-82.884102
4586.914062	-82.450005
4587.890625	-82.250137
4588.867188	-82.501457
4589.843750	-83.910957
4590.820312	-82.835106
4591.796875	-83.448296
4592.773438	-83.496506
4593.750000	-83.844025
4594.726562	-84.443230
4595.703125	-83.112114
4596.679688	-82.516243
4597.656250	-83.490646
4598.632812	-84.125725
4599.609375	-84.655685
4600.585938	-84.619629
4601.562500	-83.851936
4602.539062	-83.233696
4603.515625	-83.189087
4604.492188	-83.118217
4605.468750	-84.375114
4606.445312	-84.292122
4607.421875	-84.281273
4608.398438	-84.441048
4609.375000	-83.009201
4610.351562	-83.444405
4611.328125	-83.658279
4612.304688	-83.448662
4613.281250	-84.221146
4614.257812	-82.736725
4615.234375	-82.113449
4616.210938	-82.922218
4617.187500	-84.510284
4618.164062	-83.803223
4619.140625	-82.785873
4620.117188	-82.862404
4621.093750	-85.042847
4622.070312	-84.315826
4623.046875	-83.350174
4624.023438	-82.462456
4625.000000	-82.723145
4625.976562	-83.944939
4626.953125	-83.858475
4627.929688	-83.652405
4628.906250	-83.853874
4629.882812	-82.242828
4630.859375	-83.082016
4631.835938	-83.648239
4632.812500	-81.966156
4633.789062	-82.699806
4634.765625	-83.022972
4635.742188	-83.418449
4636.718750	-83.128265
4637.695312	-84.705368
4638.671875	-84.714577
4639.648438	-83.235947
4640.625000	-83.539856
4641.601562	-84.353790
4642.578125	-83.103241
4643.554688	-84.179031
4644.531250	-84.426903
4645.507812	-83.414085
4646.484375	-83.722588
4647.460938	-83.581665
4648.437500	-84.198792
4649.414062	-83.934731
4650.390625	-85.841141
4651.367188	-85.490295
4652.343750	-84.511002
4653.320312	-84.658730
4654.296875	-82.746971
4655.273438	-83.193672
4656.250000	-83.594193
4657.226562	-83.270363
4658.203125	-82.832603
4659.179688	-83.598457
4660.156250	-84.290466
4661.132812	-84.534729
4662.109375	-85.430199
4663.085938	-84.849907
4664.062500	-83.461922
4665.039062	-83.303261
4666.015625	-86.197968
4666.992188	-85.993355
4667.968750	-83.466026
4668.945312	-84.241432
4669.921875	-84.724579
4670.898438	-84.357353
4671.875000	-82.233398
4672.851562	-83.376678
4673.828125	-83.278267
4674.804688	-83.055786
4675.781250	-83.574738
4676.757812	-83.326256
4677.734375	-83.299149
4678.710938	-84.445602
4679.687500	-83.370995
4680.664062	-82.961731
4681.640625	-84.149597
4682.617188	-83.580231
4683.593750	-83.152870
4684.570312	-83.192101
4685.546875	-83.819305
4686.523438	-84.872986
4687.500000	-84.056564
4688.476562	-83.305618
4689.453125	-83.194206
4690.429688	-83.348404
4691.406250	-84.561684
4692.382812	-84.017242
4693.359375	-85.113998
4694.335938	-84.432343
4695.312500	-84.866043
4696.289062	-83.742065
4697.265625	-83.230804
4698.242188	-84.813530
4699.218750	-85.441132
4700.195312	-84.455505
4701.171875	-83.746239
4702.148438	-83.255432
4703.125000	-84.665108
4704.101562	-83.818581
4705.078125	-82.529648
4706.054688	-84.814857
4707.031250	-84.573120
4708.007812	-84.064217
4708.984375	-84.328644
4709.960938	-83.361618
4710.937500	-83.979439
4711.914062	-83.627121
4712.890625	-84.503906
4713.867188	-83.071480
4714.843750	-83.033073
4715.820312	-84.186813
4716.796875	-82.587471
4717.773438	-82.740250
4718.750000	-83.343430
4719.726562	-83.571060
4720.703125	-82.972656
4721.679688	-83.983246
4722.656250	-82.546738
4723.632812	-82.293816
4724.609375	-83.908554
4725.585938	-82.870689
4726.562500	-83.764809
4727.539062	-83.629074
4728.515625	-85.573830
4729.492188	-85.335915
4730.468750	-84.130478
4731.445312	-84.571312
4732.421875	-84.144585
4733.398438	-84.223000
4734.375000	-83.618652
4735.351562	-82.999886
4736.328125	-83.331093
4737.304688	-84.195236
4738.281250	-83.853424
4739.257812	-84.070198
4740.234375	-84.054222
4741.210938	-85.385208
4742.187500	-83.833359
4743.164062	-82.444107
4744.140625	-83.743301
4745.117188	-82.981461
4746.093750	-83.519516
4747.070312	-85.283043
4748.046875	-83.096245
4749.023438	-83.435127
4750.000000	-82.727547
4750.976562	-83.420700
4751.953125	-83.398346
4752.929688	-82.663429
4753.906250	-82.833000
4754.882812	-82.699623
4755.859375	-82.963516
4756.835938	-83.809883
4757.812500	-83.688446
4758.789062	-84.203590
4759.765625	-84.242584
4760.742188	-82.896194
4761.718750	-83.617210
4762.695312	-82.651009
4763.671875	-82.667870
4764.648438	-82.391365
4765.625000	-81.590073
4766.601562	-82.066635
4767.578125	-83.530678
4768.554688	-82.149055
4769.531250	-81.639854
4770.507812	-82.204468
4771.484375	-82.353989
4772.460938	-82.418991
4773.437500	-81.946510
4774.414062	-83.130318
4775.390625	-83.101746
4776.367188	-82.892281
4777.343750	-80.680260
4778.320312	-82.938591
4779.296875	-84.547523
4780.273438	-84.388092
4781.250000	-83.013565
4782.226562	-82.974060
4783.203125	-83.798424
4784.179688	-83.793198
4785.156250	-82.931412
4786.132812	-84.243889
4787.109375	-84.299110
4788.085938	-83.061935
4789.062500	-82.981758
4790.039062	-81.526619
4791.015625	-82.244057
4791.992188	-82.319969
4792.968750	-82.570938
4793.945312	-81.814819
4794.921875	-82.488792
4795.898438	-83.926811
4796.875000	-83.201256
4797.851562	-82.358459
4798.828125	-82.710701
4799.804688	-82.310150
4800.781250	-83.572548
4801.757812	-83.260712
4802.734375	-82.703346
4803.710938	-82.447815
4804.687500	-82.164955
4805.664062	-81.746925
4806.640625	-82.628166
4807.617188	-81.282654
4808.593750	-81.683861
4809.570312	-81.473167
4810.546875	-81.056992
4811.523438	-81.726860
4812.500000	-82.561493
4813.476562	-82.708412
4814.453125	-81.691345
4815.429688	-82.126183
4816.406250	-81.380074
4817.382812	-82.014313
4818.359375	-81.814842
4819.335938	-81.379051
4820.312500	-81.989006
4821.289062	-82.361092
4822.265625	-81.949020
4823.242188	-83.440300
4824.218750	-82.696571
4825.195312	-82.239883
4826.171875	-82.801392
4827.148438	-82.360283
4828.125000	-82.929642
4829.101562	-83.181053
4830.078125	-82.553467
4831.054688	-81.867546
4832.031250	-81.682518
4833.007812	-82.163338
4833.984375	-81.471237
4834.960938	-81.399078
4835.937500	-82.364388
4836.914062	-82.779976
4837.890625	-81.489822
4838.867188	-81.499733
4839.843750	-83.036400
4840.820312	-83.457756
4841.796875	-81.595596
4842.773438	-81.314095
4843.750000	-81.669296
4844.726562	-81.669182
4845.703125	-80.731369
4846.679688	-81.984055
4847.656250	-82.112679
4848.632812	-81.573402
4849.609375	-80.407608
4850.585938	-79.942772
4851.562500	-80.341179
4852.539062	-81.059731
4853.515625	-81.444771
4854.492188	-80.742393
4855.468750	-80.124092
4856.445312	-81.695816
4857.421875	-80.450890
4858.398438	-80.377686
4859.375000	-81.437843
4860.351562	-81.697388
4861.328125	-82.066109
4862.304688	-82.287987
4863.281250	-83.316429
4864.257812	-83.561600
4865.234375	-81.766541
4866.210938	-80.737930
4867.187500	-79.912163
4868.164062	-81.581383
4869.140625	-80.428535
4870.117188	-80.661835
4871.093750	-81.708748
4872.070312	-80.478470
4873.046875	-80.165016
4874.023438	-79.296585
4875.000000	-79.892975
4875.976562	-80.341736
4876.953125	-82.295525
4877.929688	-81.866402
4878.906250	-79.917786
4879.882812	-80.617493
4880.859375	-80.871933
4881.835938	-82.339020
4882.812500	-80.706924
4883.789062	-81.512772
4884.765625	-81.665520
4885.742188	-80.471436
4886.718750	-80.890930
4887.695312	-81.228294
4888.671875	-79.406677
4889.648438	-79.887497
4890.625000	-78.437714
4891.601562	-79.244972
4892.578125	-79.013763
4893.554688	-79.591652
4894.531250	-80.694374
4895.507812	-80.137199
4896.484375	-78.909698
4897.460938	-78.735619
4898.437500	-79.239761
4899.414062	-78.635597
4900.390625	-78.143028
4901.367188	-77.947670
4902.343750	-78.229156
4903.320312	-79.415535
4904.296875	-80.299797
4905.273438	-79.501183
4906.250000	-78.876694
4907.226562	-78.692635
4908.203125	-79.575096
4909.179688	-81.132637
4910.156250	-80.030273
4911.132812	-79.444252
4912.109375	-80.865273
4913.085938	-81.318443
4914.062500	-80.692375
4915.039062	-79.067093
4916.015625	-79.643486
4916.992188	-79.544418
4917.968750	-79.297554
4918.945312	-78.382431
4919.921875	-79.598251
4920.898438	-78.448830
4921.875000	-78.756653
4922.851562	-78.850510
4923.828125	-77.601059
4924.804688	-78.970604
4925.781250	-78.671829
4926.757812	-78.106369
4927.734375	-78.548424
4928.710938	-78.005264
4929.687500	-78.564384
4930.664062	-79.573334
4931.640625	-78.944130
4932.617188	-78.889870
4933.593750	-78.654564
4934.570312	-78.198875
4935.546875	-78.483475
4936.523438	-79.991310
4937.500000	-79.194565
4938.476562	-77.828072
4939.453125	-77.452080
4940.429688	-77.632042
4941.406250	-78.481186
4942.382812	-79.665352
4943.359375	-77.354256
4944.335938	-78.077034
4945.312500	-77.213707
4946.289062	-76.301086
4947.265625	-77.079697
4948.242188	-77.685211
4949.218750	-77.141258
4950.195312	-77.015594
4951.171875	-77.180595
4952.148438	-77.715500
4953.125000	-77.530243
4954.101562	-76.893456
4955.078125	-76.189774
4956.054688	-76.567947
4957.031250	-75.422066
4958.007812	-77.045647
4958.984375	-78.188194
4959.960938	-75.705994
4960.937500	-76.928734
4961.914062	-77.613899
4962.890625	-77.454720
4963.867188	-76.703033
4964.843750	-76.158707
4965.820312	-76.022820
4966.796875	-75.569801
4967.773438	-75.081802
4968.750000	-75.333473
4969.726562	-76.357422
4970.703125	-77.411430
4971.679688	-75.857971
4972.656250	-75.354507
4973.632812	-75.867722
4974.609375	-76.826469
4975.585938	-75.568687
4976.562500	-74.691650
4977.539062	-75.559135
4978.515625	-75.116234
4979.492188	-74.942909
4980.468750	-75.236359
4981.445312	-75.868217
4982.421875	-76.348053
4983.398438	-76.085075
4984.375000	-74.753242
4985.351562	-76.252846
4986.328125	-74.278770
4987.304688	-72.947289
4988.281250	-72.925728
4989.257812	-73.407234
4990.234375	-75.092453
4991.210938	-75.146965
4992.187500	-74.228050
4993.164062	-74.946159
4994.140625	-73.756516
4995.117188	-73.618263
4996.093750	-73.276550
4997.070312	-72.053497
4998.046875	-73.681648
4999.023438	-75.441109
5000.000000	-72.209938
5000.976562	-72.192764
5001.953125	-72.209999
5002.929688	-72.036964
5003.906250	-72.231400
5004.882812	-73.402390
5005.859375	-72.496574
5006.835938	-71.927963
5007.812500	-73.275604
5008.789062	-73.127632
5009.765625	-71.935699
5010.742188	-71.821808
5011.718750	-72.847824
5012.695312	-73.149567
5013.671875	-70.971016
5014.648438	-70.464348
5015.625000	-71.154320
5016.601562	-70.336807
5017.578125	-71.122261
5018.554688	-71.223564
5019.531250	-70.327507
5020.507812	-70.536720
5021.484375	-70.435486
5022.460938	-69.390411
5023.437500	-70.716606
5024.414062	-70.060265
5025.390625	-69.898125
5026.367188	-70.351074
5027.343750	-68.788383
5028.320312	-69.120857
5029.296875	-70.148384
5030.273438	-69.698174
5031.250000	-70.194412
5032.226562	-69.351830
5033.203125	-69.169762
5034.179688	-68.956848
5035.156250	-67.724083
5036.132812	-68.000130
5037.109375	-70.737381
5038.085938	-68.619987
5039.062500	-67.333618
5040.039062	-67.197845
5041.015625	-66.297768
5041.992188	-66.112267
5042.968750	-68.113304
5043.945312	-68.135399
5044.921875	-68.590637
5045.898438	-66.175056
5046.875000	-64.852509
5047.851562	-65.080444
5048.828125	-64.890976
5049.804688	-64.517792
5050.781250	-65.728287
5051.757812	-64.144897
5052.734375	-64.161659
5053.710938	-64.288155
5054.687500	-64.595528
5055.664062	-66.052055
5056.640625	-65.677002
5057.617188	-65.921776
5058.593750	-65.416664
5059.570312	-65.262718
5060.546875	-64.062859
5061.523438	-65.117058
5062.500000	-65.241638
5063.476562	-64.702621
5064.453125	-65.408714
5065.429688	-64.879059
5066.406250	-64.084068
5067.382812	-63.830563
5068.359375	-64.616791
5069.335938	-64.279045
5070.312500	-65.805794
5071.289062	-67.463058
5072.265625	-64.997559
5073.242188	-65.936523
5074.218750	-66.440575
5075.195312	-64.194244
5076.171875	-65.097961
5077.148438	-65.282188
5078.125000	-64.987160
5079.101562	-66.331314
5080.078125	-67.525887
5081.054688	-66.830376
5082.031250	-66.025894
5083.007812	-66.823662
5083.984375	-66.636337
5084.960938	-65.363777
5085.937500	-66.118225
5086.914062	-66.510307
5087.890625	-67.904037
5088.867188	-68.805656
5089.843750	-68.898285
5090.820312	-67.967819
5091.796875	-67.935944
5092.773438	-69.663399
5093.750000	-68.418320
5094.726562	-69.202888
5095.703125	-68.714340
5096.679688	-69.461670
5097.656250	-70.120140
5098.632812	-70.521500
5099.609375	-69.402458
5100.585938	-69.498253
5101.562500	-69.686844
5102.539062	-68.167953
5103.515625	-69.388802
5104.492188	-70.766113
5105.468750	-72.208710
5106.445312	-69.537537
5107.421875	-69.819260
5108.398438	-70.912918
5109.375000	-71.153473
5110.351562	-72.096199
5111.328125	-72.082329
5112.304688	-71.472939
5113.281250	-71.287682
5114.257812	-70.305267
5115.234375	-70.320175
5116.210938	-69.588646
5117.187500	-72.897575
5118.164062	-70.716370
5119.140625	-71.681854
5120.117188	-72.282982
5121.093750	-72.390900
5122.070312	-72.458984
5123.046875	-72.412033
5124.023438	-72.596329
5125.000000	-73.157272
5125.976562	-72.802025
5126.953125	-70.855804
5127.929688	-73.273582
5128.906250	-74.693214
5129.882812	-73.562210
5130.859375	-73.884232
5131.835938	-73.885330
5132.812500	-73.412674
5133.789062	-73.234039
5134.765625	-72.435638
5135.742188	-73.653397
5136.718750	-74.073547
5137.695312	-75.089569
5138.671875	-75.257439
5139.648438	-75.306747
5140.625000	-74.363800
5141.601562	-73.270889
5142.578125	-74.499069
5143.554688	-74.196083
5144.531250	-74.572800
5145.507812	-73.711006
5146.484375	-74.896111
5147.460938	-77.498100
5148.437500	-76.886688
5149.414062	-74.930550
5150.390625	-74.471687
5151.367188	-74.923500
5152.343750	-74.919884
5153.320312	-76.768105
5154.296875	-76.853828
5155.273438	-77.146286
5156.250000	-77.463707
5157.226562	-76.727463
5158.203125	-75.927673
5159.179688	-76.366013
5160.156250	-76.551811
5161.132812	-75.376144
5162.109375	-76.300087
5163.085938	-77.062973
5164.062500	-76.390411
5165.039062	-74.890633
5166.015625	-76.080704
5166.992188	-76.865044
5167.968750	-76.581505
5168.945312	-76.151161
5169.921875	-76.432350
5170.898438	-76.946411
5171.875000	-77.089058
5172.851562	-76.283005
5173.828125	-77.127823
5174.804688	-76.824852
5175.781250	-76.164551
5176.757812	-77.063225
5177.734375	-76.779671
5178.710938	-77.621857
