Frequency (Hz)	Level (dB)
2055.664062	-58.209900
2056.640625	-58.934856
2057.617188	-57.990986
2058.593750	-58.882847
2059.570312	-58.058109
2060.546875	-59.252811
2061.523438	-58.807442
2062.500000	-59.045776
2063.476562	-58.559593
2064.453125	-59.906387
2065.429688	-60.404728
2066.406250	-58.784443
2067.382812	-58.404358
2068.359375	-59.306175
2069.335938	-58.055267
2070.312500	-57.498379
2071.289062	-57.295391
2072.265625	-58.632427
2073.242188	-58.419464
2074.218750	-56.987068
2075.195312	-57.538174
2076.171875	-58.731922
2077.148438	-58.825592
2078.125000	-58.940678
2079.101562	-57.469032
2080.078125	-57.552433
2081.054688	-57.530121
2082.031250	-57.634850
2083.007812	-56.935127
2083.984375	-56.770683
2084.960938	-58.623203
2085.937500	-57.158722
2086.914062	-57.648060
2087.890625	-56.719116
2088.867188	-56.028240
2089.843750	-56.895966
2090.820312	-58.643978
2091.796875	-57.864269
2092.773438	-56.880856
2093.750000	-56.577023
2094.726562	-56.864475
2095.703125	-56.593979
2096.679688	-55.214508
2097.656250	-54.555687
2098.632812	-54.402225
2099.609375	-55.196293
2100.585938	-55.654488
2101.562500	-54.399815
2102.539062	-54.108799
2103.515625	-53.426388
2104.492188	-53.516819
2105.468750	-52.401157
2106.445312	-52.997108
2107.421875	-53.241745
2108.398438	-52.183987
2109.375000	-53.626804
2110.351562	-53.602753
2111.328125	-52.304123
2112.304688	-52.640888
2113.281250	-53.128975
2114.257812	-51.692791
2115.234375	-51.994225
2116.210938	-50.619938
2117.187500	-50.341660
2118.164062	-50.886189
2119.140625	-50.668640
2120.117188	-51.576340
2121.093750	-50.173294
2122.070312	-49.264431
2123.046875	-49.605011
2124.023438	-49.873726
2125.000000	-50.373268
2125.976562	-48.841831
2126.953125	-48.539696
2127.929688	-49.085766
2128.906250	-47.222771
2129.882812	-46.274158
2130.859375	-47.569180
2131.835938	-46.668888
2132.812500	-46.017792
2133.789062	-45.297195
2134.765625	-46.373962
2135.742188	-45.762226
2136.718750	-42.707333
2137.695312	-43.135868
2138.671875	-43.016258
2139.648438	-41.989578
2140.625000	-41.265713
2141.601562	-40.606705
2142.578125	-39.240314
2143.554688	-38.995171
2144.531250	-38.771534
2145.507812	-39.006012
2146.484375	-39.096321
2147.460938	-39.921627
2148.437500	-39.157906
2149.414062	-38.731686
2150.390625	-41.196373
2151.367188	-41.286755
2152.343750	-42.717506
2153.320312	-44.422142
2154.296875	-43.364403
2155.273438	-44.162464
2156.250000	-44.769047
2157.226562	-45.209911
2158.203125	-44.947075
2159.179688	-44.547119
2160.156250	-46.303127
2161.132812	-47.293274
2162.109375	-48.452309
2163.085938	-48.849995
2164.062500	-48.781727
2165.039062	-48.188412
2166.015625	-49.193081
2166.992188	-49.941532
2167.968750	-49.180763
2168.945312	-48.476845
2169.921875	-50.413387
2170.898438	-50.321243
2171.875000	-51.522850
2172.851562	-51.245949
2173.828125	-51.475750
2174.804688	-51.625584
2175.781250	-52.377014
2176.757812	-52.925560
2177.734375	-52.829075
2178.710938	-54.399330
2179.687500	-53.658108
2180.664062	-52.391537
2181.640625	-53.142891
2182.617188	-52.976254
2183.593750	-53.543163
2184.570312	-54.501667
2185.546875	-56.024288
2186.523438	-55.690193
2187.500000	-55.151974
2188.476562	-54.573238
2189.453125	-55.992561
2190.429688	-54.985535
2191.406250	-55.013664
2192.382812	-54.509026
2193.359375	-55.472698
2194.335938	-56.232815
2195.312500	-56.327366
2196.289062	-57.955421
2197.265625	-56.154514
2198.242188	-57.187325
2199.218750	-58.608356
2200.195312	-57.799675
2201.171875	-55.744415
2202.148438	-57.234982
2203.125000	-56.961018
2204.101562	-55.892727
2205.078125	-56.252045
2206.054688	-58.113346
2207.031250	-59.641872
2208.007812	-59.396694
2208.984375	-58.587845
2209.960938	-58.883545
2210.937500	-58.144241
2211.914062	-59.050705
2212.890625	-59.826111
2213.867188	-59.991936
2214.843750	-59.418285
2215.820312	-58.862404
2216.796875	-58.330917
2217.773438	-58.192516
2218.750000	-60.202061
2219.726562	-59.834923
2220.703125	-58.843895
2221.679688	-59.050541
2222.656250	-59.626431
2223.632812	-59.637772
2224.609375	-61.225895
2225.585938	-60.149277
2226.562500	-60.159023
2227.539062	-60.668552
2228.515625	-58.892002
2229.492188	-59.080673
2230.468750	-60.393223
2231.445312	-62.074184
2232.421875	-61.059010
2233.398438	-60.188042
2234.375000	-61.678787
2235.351562	-61.951298
2236.328125	-61.244373
2237.304688	-61.945744
2238.281250	-62.064339
2239.257812	-61.248531
2240.234375	-61.715015
2241.210938	-61.183617
2242.187500	-61.308067
2243.164062	-60.643513
2244.140625	-60.568432
2245.117188	-60.889400
2246.093750	-60.612820
2247.070312	-59.844460
2248.046875	-60.859554
2249.023438	-62.023232
2250.000000	-59.852467
2250.976562	-60.764091
2251.953125	-60.437321
2252.929688	-60.162266
2253.906250	-61.384621
2254.882812	-61.585323
2255.859375	-62.583950
2256.835938	-63.722839
2257.812500	-64.068573
2258.789062	-64.137787
2259.765625	-63.547318
2260.742188	-64.123451
2261.718750	-62.300903
2262.695312	-62.763798
2263.671875	-63.880577
2264.648438	-62.298332
2265.625000	-61.617611
2266.601562	-62.029842
2267.578125	-61.649662
2268.554688	-60.927681
2269.531250	-61.421021
2270.507812	-62.637135
2271.484375	-62.043079
2272.460938	-63.052853
2273.437500	-64.695480
2274.414062	-62.964657
2275.390625	-62.455097
2276.367188	-62.949482
2277.343750	-64.227097
2278.320312	-63.299221
2279.296875	-62.365604
2280.273438	-61.453892
2281.250000	-62.277569
2282.226562	-61.405048
2283.203125	-61.416138
2284.179688	-61.919510
2285.156250	-62.736099
2286.132812	-60.750301
2287.109375	-63.317314
2288.085938	-61.501156
2289.062500	-61.580494
2290.039062	-62.164669
2291.015625	-61.670528
2291.992188	-62.268478
2292.968750	-61.983555
2293.945312	-62.512794
2294.921875	-61.312328
2295.898438	-61.379791
2296.875000	-61.946434
2297.851562	-61.699013
2298.828125	-62.013615
2299.804688	-61.887436
2300.781250	-62.397594
2301.757812	-62.037426
2302.734375	-60.823574
2303.710938	-60.305279
2304.687500	-62.047600
2305.664062	-61.773285
2306.640625	-61.017715
2307.617188	-60.947182
2308.593750	-60.810287
2309.570312	-61.438076
2310.546875	-60.796970
2311.523438	-60.007607
2312.500000	-60.721184
2313.476562	-60.261711
2314.453125	-60.704357
2315.429688	-61.288445
2316.406250	-61.873703
2317.382812	-60.207993
2318.359375	-59.826771
2319.335938	-60.816593
2320.312500	-60.733746
2321.289062	-60.172310
2322.265625	-60.455727
2323.242188	-61.096386
2324.218750	-61.322895
2325.195312	-60.047108
2326.171875	-59.821007
2327.148438	-59.926144
2328.125000	-59.879803
2329.101562	-60.100552
2330.078125	-61.839687
2331.054688	-61.561501
2332.031250	-61.041477
2333.007812	-60.024208
2333.984375	-59.561279
2334.960938	-59.533607
2335.937500	-60.357712
2336.914062	-59.361603
2337.890625	-59.520164
2338.867188	-60.560982
2339.843750	-59.930073
2340.820312	-59.609188
2341.796875	-59.424355
2342.773438	-58.555382
2343.750000	-60.222626
2344.726562	-59.779182
2345.703125	-58.056854
2346.679688	-59.856544
2347.656250	-59.504391
2348.632812	-59.078609
2349.609375	-59.497669
2350.585938	-59.146324
2351.562500	-58.388153
2352.539062	-57.676720
2353.515625	-57.087883
2354.492188	-58.241741
2355.468750	-58.484432
2356.445312	-57.330456
2357.421875	-56.244411
2358.398438	-57.054752
2359.375000	-59.714844
2360.351562	-58.435322
2361.328125	-57.516529
2362.304688	-55.804630
2363.281250	-58.228275
2364.257812	-58.057350
2365.234375	-57.977657
2366.210938	-56.949486
2367.187500	-56.893093
2368.164062	-55.925594
2369.140625	-56.024971
2370.117188	-55.734962
2371.093750	-55.500393
2372.070312	-54.617329
2373.046875	-55.969116
2374.023438	-55.084732
2375.000000	-55.032684
2375.976562	-53.952579
2376.953125	-54.167278
2377.929688	-53.573044
2378.906250	-53.613575
2379.882812	-54.153687
2380.859375	-53.136101
2381.835938	-52.546356
2382.812500	-54.130314
2383.789062	-53.097324
2384.765625	-51.526257
2385.742188	-52.461613
2386.718750	-52.297352
2387.695312	-53.358078
2388.671875	-52.723053
2389.648438	-51.303551
2390.625000	-50.731506
2391.601562	-50.226265
2392.578125	-48.668610
2393.554688	-47.655457
2394.531250	-48.464973
2395.507812	-49.164589
2396.484375	-49.099556
2397.460938	-49.156178
2398.437500	-46.256378
2399.414062	-46.307384
2400.390625	-45.141281
2401.367188	-44.725712
2402.343750	-44.410694
2403.320312	-43.889061
2404.296875	-43.094902
2405.273438	-43.060238
2406.250000	-42.260471
2407.226562	-40.425529
2408.203125	-41.260666
2409.179688	-42.025520
2410.156250	-40.937130
2411.132812	-40.596260
2412.109375	-41.374222
2413.085938	-42.723270
2414.062500	-42.239361
2415.039062	-41.347607
2416.015625	-41.723648
2416.992188	-44.471458
2417.968750	-45.411610
2418.945312	-44.477947
2419.921875	-44.427639
2420.898438	-44.522594
2421.875000	-46.717209
2422.851562	-46.664650
2423.828125	-47.247288
2424.804688	-47.784218
2425.781250	-47.842316
2426.757812	-49.332989
2427.734375	-49.856617
2428.710938	-51.017723
2429.687500	-51.657570
2430.664062	-51.230968
2431.640625	-51.435001
2432.617188	-51.994663
2433.593750	-53.121731
2434.570312	-51.572086
2435.546875	-50.595150
2436.523438	-53.130150
2437.500000	-52.564426
2438.476562	-53.795334
2439.453125	-54.241142
2440.429688	-55.897503
2441.406250	-56.357300
2442.382812	-54.374748
2443.359375	-55.500320
2444.335938	-57.837009
2445.312500	-55.614647
2446.289062	-54.877087
2447.265625	-56.102509
2448.242188	-54.718754
2449.218750	-55.499233
2450.195312	-57.484600
2451.171875	-56.043900
2452.148438	-55.540688
2453.125000	-55.662365
2454.101562	-57.040043
2455.078125	-58.498367
2456.054688	-56.482590
2457.031250	-56.320690
2458.007812	-57.557858
2458.984375	-57.580605
2459.960938	-58.295086
2460.937500	-58.222424
2461.914062	-58.192482
2462.890625	-58.497982
2463.867188	-60.239418
2464.843750	-60.022091
2465.820312	-60.235306
2466.796875	-59.214359
2467.773438	-58.529659
2468.750000	-59.744526
2469.726562	-59.123486
2470.703125	-58.951782
2471.679688	-58.550724
2472.656250	-58.882206
2473.632812	-58.474533
2474.609375	-59.160675
2475.585938	-59.489311
2476.562500	-60.798824
2477.539062	-60.121323
2478.515625	-60.343498
2479.492188	-60.542133
2480.468750	-60.841133
2481.445312	-59.759796
2482.421875	-58.998486
2483.398438	-60.830997
2484.375000	-60.571644
2485.351562	-61.278507
2486.328125	-61.992142
2487.304688	-61.021976
2488.281250	-59.922737
2489.257812	-60.926346
2490.234375	-59.940102
2491.210938	-60.668312
2492.187500	-61.678959
2493.164062	-62.410728
2494.140625	-60.973007
2495.117188	-61.182850
2496.093750	-63.571556
2497.070312	-62.170860
2498.046875	-62.499943
2499.023438	-62.953381
2500.000000	-63.624447
2500.976562	-62.861927
2501.953125	-61.407833
2502.929688	-62.212978
2503.906250	-63.014904
2504.882812	-62.686588
2505.859375	-62.633274
2506.835938	-62.004906
2507.812500	-62.028843
2508.789062	-62.351475
2509.765625	-62.682606
2510.742188	-61.346870
2511.718750	-61.982601
2512.695312	-63.558586
2513.671875	-63.051418
2514.648438	-61.364204
2515.625000	-61.451168
2516.601562	-62.349995
2517.578125	-61.851501
2518.554688	-61.718014
2519.531250	-63.370064
2520.507812	-62.055252
2521.484375	-62.240749
2522.460938	-63.437317
2523.437500	-62.993382
2524.414062	-62.634605
2525.390625	-63.106358
2526.367188	-62.701233
2527.343750	-62.481922
2528.320312	-62.809952
2529.296875	-62.677212
2530.273438	-63.652344
2531.250000	-62.414898
2532.226562	-62.690769
2533.203125	-63.781742
2534.179688	-63.072933
2535.156250	-62.595680
2536.132812	-63.962906
2537.109375	-63.962933
2538.085938	-63.979195
2539.062500	-64.371178
2540.039062	-64.657578
2541.015625	-63.561310
2541.992188	-64.141411
2542.968750	-65.066788
2543.945312	-63.415890
2544.921875	-62.705479
2545.898438	-62.392395
2546.875000	-64.690315
2547.851562	-65.592628
2548.828125	-63.629147
2549.804688	-63.734737
2550.781250	-63.331017
2551.757812	-62.612511
2552.734375	-62.401234
2553.710938	-63.221886
2554.687500	-64.050110
2555.664062	-65.314560
2556.640625	-65.154854
2557.617188	-63.814098
2558.593750	-63.847687
2559.570312	-64.766136
2560.546875	-64.255493
2561.523438	-62.274700
2562.500000	-62.109951
2563.476562	-62.890003
2564.453125	-64.337021
2565.429688	-64.453651
2566.406250	-64.309662
2567.382812	-64.388466
2568.359375	-63.917828
2569.335938	-63.796513
2570.312500	-63.668049
2571.289062	-62.318832
2572.265625	-62.822918
2573.242188	-64.818428
2574.218750	-62.904114
2575.195312	-63.237183
2576.171875	-63.905205
2577.148438	-63.732159
2578.125000	-62.735878
2579.101562	-63.749001
2580.078125	-63.074867
2581.054688	-63.056267
2582.031250	-63.871864
2583.007812	-63.464241
2583.984375	-63.536037
2584.960938	-63.004559
2585.937500	-62.543285
2586.914062	-63.441708
2587.890625	-62.832615
2588.867188	-62.222454
2589.843750	-62.115993
2590.820312	-63.250111
2591.796875	-62.677311
2592.773438	-62.073032
2593.750000	-62.549351
2594.726562	-63.311840
2595.703125	-62.559296
2596.679688	-62.553875
2597.656250	-61.696323
2598.632812	-61.086613
2599.609375	-61.019886
2600.585938	-61.138229
2601.562500	-62.368881
2602.539062	-61.490879
2603.515625	-61.257698
2604.492188	-61.819149
2605.468750	-62.326260
2606.445312	-62.143051
2607.421875	-60.769947
2608.398438	-62.094913
2609.375000	-61.579678
2610.351562	-60.630985
2611.328125	-61.162224
2612.304688	-61.860958
2613.281250	-61.392437
2614.257812	-61.054585
2615.234375	-60.605339
2616.210938	-59.528049
2617.187500	-60.104614
2618.164062	-59.670628
2619.140625	-59.819241
2620.117188	-60.971184
2621.093750	-60.876629
2622.070312	-61.583080
2623.046875	-59.673466
2624.023438	-57.953297
2625.000000	-57.268997
2625.976562	-58.774094
2626.953125	-60.981178
2627.929688	-60.211239
2628.906250	-59.610565
2629.882812	-58.870388
2630.859375	-58.252857
2631.835938	-57.581879
2632.812500	-57.215870
2633.789062	-58.124866
2634.765625	-58.763336
2635.742188	-57.606331
2636.718750	-58.272766
2637.695312	-58.141022
2638.671875	-58.464706
2639.648438	-57.654694
2640.625000	-56.476261
2641.601562	-56.972679
2642.578125	-57.720634
2643.554688	-56.194656
2644.531250	-56.409866
2645.507812	-58.069187
2646.484375	-55.777851
2647.460938	-55.288311
2648.437500	-53.476379
2649.414062	-55.352039
2650.390625	-53.599346
2651.367188	-52.784267
2652.343750	-52.018291
2653.320312	-52.283287
2654.296875	-51.808128
2655.273438	-51.207226
2656.250000	-50.763180
2657.226562	-50.791695
2658.203125	-50.068882
2659.179688	-50.695618
2660.156250	-51.377876
2661.132812	-50.659843
2662.109375	-49.894012
2663.085938	-47.502911
2664.062500	-47.079655
2665.039062	-46.500694
2666.015625	-46.577831
2666.992188	-44.523033
2667.968750	-44.137012
2668.945312	-45.849880
2669.921875	-44.681957
2670.898438	-44.351173
2671.875000	-43.741158
2672.851562	-43.494488
2673.828125	-41.756569
2674.804688	-43.339500
2675.781250	-43.776764
2676.757812	-42.228745
2677.734375	-42.532238
2678.710938	-43.488800
2679.687500	-44.723171
2680.664062	-45.211880
2681.640625	-46.047314
2682.617188	-46.207684
2683.593750	-46.607330
2684.570312	-47.568745
2685.546875	-49.264141
2686.523438	-49.575581
2687.500000	-48.766300
2688.476562	-49.684151
2689.453125	-50.271301
2690.429688	-50.682472
2691.406250	-50.388283
2692.382812	-50.106331
2693.359375	-51.797119
2694.335938	-52.089775
2695.312500	-52.091408
2696.289062	-52.061852
2697.265625	-52.361515
2698.242188	-53.469681
2699.218750	-53.577480
2700.195312	-55.364906
2701.171875	-54.370213
2702.148438	-54.398945
2703.125000	-55.771915
2704.101562	-57.164776
2705.078125	-55.931938
2706.054688	-56.736092
2707.031250	-57.336529
2708.007812	-56.592693
2708.984375	-57.837711
2709.960938	-57.915066
2710.937500	-57.923058
2711.914062	-59.204514
2712.890625	-59.108162
2713.867188	-57.930634
2714.843750	-59.092026
2715.820312	-58.885193
2716.796875	-59.447647
2717.773438	-59.051350
2718.750000	-58.954063
2719.726562	-58.950935
2720.703125	-58.421322
2721.679688	-58.432228
2722.656250	-60.689392
2723.632812	-60.282936
2724.609375	-58.694202
2725.585938	-59.284039
2726.562500	-59.151016
2727.539062	-59.422268
2728.515625	-59.426041
2729.492188	-61.404854
2730.468750	-61.647793
2731.445312	-61.394661
2732.421875	-60.251984
2733.398438	-60.696079
2734.375000	-60.134636
2735.351562	-61.858948
2736.328125	-61.833645
2737.304688	-62.432995
2738.281250	-61.925705
2739.257812	-61.167171
2740.234375	-62.044430
2741.210938	-62.428780
2742.187500	-63.124176
2743.164062	-63.211945
2744.140625	-62.856426
2745.117188	-63.131760
2746.093750	-63.673153
2747.070312	-61.539391
2748.046875	-61.486629
2749.023438	-63.265388
2750.000000	-62.701832
2750.976562	-62.531082
2751.953125	-62.171051
2752.929688	-62.352451
2753.906250	-62.057579
2754.882812	-62.557549
2755.859375	-62.392529
2756.835938	-62.306267
2757.812500	-63.562103
2758.789062	-63.817993
2759.765625	-63.801754
2760.742188	-63.476624
2761.718750	-61.698673
2762.695312	-61.892815
2763.671875	-62.936893
2764.648438	-63.978622
2765.625000	-64.430870
2766.601562	-64.022118
2767.578125	-62.775543
2768.554688	-63.731148
2769.531250	-64.158180
2770.507812	-64.937576
2771.484375	-64.783035
2772.460938	-64.802979
2773.437500	-63.431286
2774.414062	-63.283886
2775.390625	-64.387695
2776.367188	-64.563133
2777.343750	-64.844582
2778.320312	-63.649967
2779.296875	-65.217598
2780.273438	-64.257591
2781.250000	-64.097504
2782.226562	-64.687393
2783.203125	-65.319778
2784.179688	-65.384781
2785.156250	-65.703674
2786.132812	-64.532738
2787.109375	-64.277176
2788.085938	-63.850811
2789.062500	-64.188591
2790.039062	-63.059452
2791.015625	-63.431175
2791.992188	-63.894386
2792.968750	-64.588669
2793.945312	-64.166008
2794.921875	-65.382866
2795.898438	-65.476761
2796.875000	-65.430504
2797.851562	-64.267899
2798.828125	-64.703148
2799.804688	-65.757523
2800.781250	-65.222389
2801.757812	-64.321083
2802.734375	-66.711433
2803.710938	-65.726212
2804.687500	-64.785347
2805.664062	-65.382019
2806.640625	-66.093826
2807.617188	-65.696335
2808.593750	-66.127899
2809.570312	-66.833809
2810.546875	-66.028931
2811.523438	-64.506905
2812.500000	-66.386818
2813.476562	-65.260063
2814.453125	-64.972801
2815.429688	-64.843781
2816.406250	-65.714043
2817.382812	-65.332977
2818.359375	-64.303574
2819.335938	-65.790909
2820.312500	-65.494293
2821.289062	-64.929138
2822.265625	-65.279335
2823.242188	-65.523125
2824.218750	-64.937500
2825.195312	-65.693756
2826.171875	-66.008492
2827.148438	-66.181732
2828.125000	-66.109680
2829.101562	-67.469658
2830.078125	-66.774658
2831.054688	-66.368584
2832.031250	-65.288620
2833.007812	-66.515831
2833.984375	-65.341949
2834.960938	-65.200653
2835.937500	-64.573494
2836.914062	-63.227974
2837.890625	-64.703392
2838.867188	-66.588852
2839.843750	-64.483414
2840.820312	-65.014481
2841.796875	-65.684166
2842.773438	-65.879913
2843.750000	-65.485397
2844.726562	-65.118225
2845.703125	-64.566208
2846.679688	-64.508972
2847.656250	-64.808487
2848.632812	-64.556480
2849.609375	-63.867538
2850.585938	-64.017899
2851.562500	-66.882233
2852.539062	-65.502174
2853.515625	-64.884972
2854.492188	-66.150894
2855.468750	-64.771187
2856.445312	-63.896290
2857.421875	-64.646400
2858.398438	-64.807526
2859.375000	-65.671310
2860.351562	-62.746029
2861.328125	-63.511936
2862.304688	-64.954994
2863.281250	-63.535549
2864.257812	-62.857471
2865.234375	-63.664333
2866.210938	-64.190262
2867.187500	-63.552631
2868.164062	-61.911335
2869.140625	-62.619953
2870.117188	-63.330750
2871.093750	-63.793507
2872.070312	-64.109375
2873.046875	-65.434265
2874.023438	-63.938221
2875.000000	-63.973331
2875.976562	-64.042244
2876.953125	-63.464497
2877.929688	-62.787823
2878.906250	-63.584526
2879.882812	-62.043102
2880.859375	-62.884041
2881.835938	-63.900326
2882.812500	-63.500305
2883.789062	-61.869038
2884.765625	-61.519569
2885.742188	-61.248516
2886.718750	-60.862350
2887.695312	-61.600006
2888.671875	-61.676048
2889.648438	-61.769093
2890.625000	-62.094303
2891.601562	-60.865826
2892.578125	-59.862953
2893.554688	-60.833565
2894.531250	-61.315121
2895.507812	-60.563660
2896.484375	-60.250282
2897.460938	-58.927803
2898.437500	-60.112999
2899.414062	-60.046322
2900.390625	-58.119423
2901.367188	-59.804405
2902.343750	-59.973625
2903.320312	-58.982155
2904.296875	-58.762512
2905.273438	-58.234615
2906.250000	-58.224388
2907.226562	-58.469933
2908.203125	-57.624203
2909.179688	-57.713665
2910.156250	-57.584324
2911.132812	-57.086140
2912.109375	-55.666885
2913.085938	-56.327984
2914.062500	-57.102345
2915.039062	-56.945488
2916.015625	-55.575020
2916.992188	-56.153217
2917.968750	-56.050610
2918.945312	-56.036640
2919.921875	-54.786530
2920.898438	-53.651302
2921.875000	-53.627014
2922.851562	-54.831833
2923.828125	-54.650597
2924.804688	-51.931660
2925.781250	-50.383343
2926.757812	-49.012501
2927.734375	-49.504921
2928.710938	-51.136944
2929.687500	-50.805607
2930.664062	-49.589085
2931.640625	-48.959763
2932.617188	-49.065971
2933.593750	-48.425545
2934.570312	-48.103882
2935.546875	-47.967632
2936.523438	-46.528187
2937.500000	-45.458412
2938.476562	-44.947559
2939.453125	-44.374409
2940.429688	-44.429592
2941.406250	-45.173786
2942.382812	-46.085922
2943.359375	-46.445747
2944.335938	-46.037308
2945.312500	-46.988510
2946.289062	-47.028065
2947.265625	-49.084553
2948.242188	-50.043560
2949.218750	-50.909885
2950.195312	-51.734943
2951.171875	-51.871330
2952.148438	-51.882343
2953.125000	-53.157654
2954.101562	-52.492260
2955.078125	-53.269108
2956.054688	-54.495384
2957.031250	-55.797237
2958.007812	-55.443447
2958.984375	-55.909470
2959.960938	-56.288651
2960.937500	-55.467495
2961.914062	-54.867947
2962.890625	-55.827755
2963.867188	-55.577816
2964.843750	-56.751972
2965.820312	-57.711414
2966.796875	-56.843082
2967.773438	-58.665104
2968.750000	-58.655998
2969.726562	-59.183983
2970.703125	-59.012703
2971.679688	-58.705185
2972.656250	-58.150360
2973.632812	-58.893642
2974.609375	-59.881882
2975.585938	-59.629818
2976.562500	-59.553818
2977.539062	-60.094807
2978.515625	-59.916157
2979.492188	-60.178448
2980.468750	-60.134304
2981.445312	-59.951004
2982.421875	-59.571899
2983.398438	-60.166573
2984.375000	-60.571617
2985.351562	-62.388371
2986.328125	-62.358131
2987.304688	-61.893387
2988.281250	-60.745003
2989.257812	-61.689823
2990.234375	-60.851917
2991.210938	-61.779263
2992.187500	-62.574219
2993.164062	-61.843540
2994.140625	-61.222015
2995.117188	-62.550026
2996.093750	-64.568489
2997.070312	-61.346394
2998.046875	-60.783745
2999.023438	-62.285099
3000.000000	-64.610199
3000.976562	-65.804070
3001.953125	-64.559021
3002.929688	-63.130512
3003.906250	-63.058521
3004.882812	-62.629078
3005.859375	-62.529987
3006.835938	-63.992981
3007.812500	-63.493782
3008.789062	-64.009933
3009.765625	-64.225098
3010.742188	-64.293671
3011.718750	-65.018227
3012.695312	-64.149162
3013.671875	-63.629822
3014.648438	-65.298973
3015.625000	-65.339828
3016.601562	-64.112411
3017.578125	-64.285423
3018.554688	-64.444954
3019.531250	-64.422722
3020.507812	-64.443123
3021.484375	-64.328262
3022.460938	-65.562759
3023.437500	-65.201103
3024.414062	-65.302834
3025.390625	-64.925430
3026.367188	-65.007454
3027.343750	-64.943970
3028.320312	-64.792351
3029.296875	-65.099213
3030.273438	-65.838760
3031.250000	-64.552879
3032.226562	-64.348969
3033.203125	-65.804596
3034.179688	-65.647141
3035.156250	-65.736320
3036.132812	-64.390808
3037.109375	-62.320705
3038.085938	-63.577549
3039.062500	-64.299683
3040.039062	-64.852707
3041.015625	-64.766350
3041.992188	-63.973637
3042.968750	-65.119743
3043.945312	-65.297943
3044.921875	-65.347466
3045.898438	-66.241714
3046.875000	-66.103584
3047.851562	-66.160721
3048.828125	-66.477318
3049.804688	-65.637657
3050.781250	-66.468231
3051.757812	-66.244354
3052.734375	-64.504967
3053.710938	-64.408852
3054.687500	-64.585579
3055.664062	-64.913933
3056.640625	-65.491280
3057.617188	-65.646927
3058.593750	-65.595741
3059.570312	-65.247055
3060.546875	-65.014641
3061.523438	-64.023232
3062.500000	-63.342918
3063.476562	-64.279732
3064.453125	-65.473083
3065.429688	-65.131134
3066.406250	-65.294586
3067.382812	-65.101181
3068.359375	-64.567650
3069.335938	-64.259094
3070.312500	-64.641472
3071.289062	-66.648407
3072.265625	-67.029526
3073.242188	-63.996670
3074.218750	-64.361252
3075.195312	-65.652405
3076.171875	-65.209465
3077.148438	-66.579803
3078.125000	-65.637215
3079.101562	-64.111649
3080.078125	-64.067085
3081.054688	-66.427727
3082.031250	-65.951843
3083.007812	-65.828339
3083.984375	-65.128197
3084.960938	-65.684166
3085.937500	-67.066505
3086.914062	-65.722321
3087.890625	-65.347710
3088.867188	-65.672966
3089.843750	-67.774162
3090.820312	-65.965744
3091.796875	-63.719799
3092.773438	-65.367821
3093.750000	-64.487923
3094.726562	-64.806160
3095.703125	-66.669334
3096.679688	-64.497383
3097.656250	-64.945633
3098.632812	-65.774773
3099.609375	-64.983253
3100.585938	-65.554825
3101.562500	-64.790581
3102.539062	-63.034534
3103.515625	-64.741547
3104.492188	-64.377464
3105.468750	-64.439095
3106.445312	-64.631828
3107.421875	-63.753876
3108.398438	-64.182625
3109.375000	-64.001129
3110.351562	-65.161583
3111.328125	-64.833214
3112.304688	-64.309692
3113.281250	-63.271278
3114.257812	-62.830414
3115.234375	-64.434967
3116.210938	-65.050362
3117.187500	-63.949131
3118.164062	-63.780449
3119.140625	-63.415375
3120.117188	-63.899097
3121.093750	-63.179962
3122.070312	-64.394485
3123.046875	-63.693508
3124.023438	-64.230011
3125.000000	-64.871910
3125.976562	-63.520206
3126.953125	-62.110840
3127.929688	-61.993435
3128.906250	-61.656776
3129.882812	-62.357250
3130.859375	-61.601093
3131.835938	-61.766357
3132.812500	-61.846619
3133.789062	-62.755436
3134.765625	-62.720051
3135.742188	-62.083294
3136.718750	-62.644161
3137.695312	-62.533394
3138.671875	-62.692730
3139.648438	-62.445625
3140.625000	-62.529331
3141.601562	-63.520634
3142.578125	-61.991032
3143.554688	-61.034317
3144.531250	-61.011021
3145.507812	-61.527920
3146.484375	-61.967434
3147.460938	-62.447964
3148.437500	-61.218136
3149.414062	-61.212059
3150.390625	-62.968040
3151.367188	-61.444309
3152.343750	-59.662075
3153.320312	-60.907555
3154.296875	-60.764061
3155.273438	-60.751034
3156.250000	-60.680202
3157.226562	-58.716766
3158.203125	-59.458530
3159.179688	-59.445133
3160.156250	-59.378284
3161.132812	-59.920753
3162.109375	-60.456352
3163.085938	-59.626720
3164.062500	-59.043297
3165.039062	-59.101677
3166.015625	-58.225903
3166.992188	-58.153564
3167.968750	-57.789455
3168.945312	-57.999168
3169.921875	-57.866440
3170.898438	-58.491077
3171.875000	-57.319729
3172.851562	-57.920685
3173.828125	-57.966946
3174.804688	-55.178257
3175.781250	-56.596107
3176.757812	-56.151760
3177.734375	-55.610130
3178.710938	-55.340816
3179.687500	-56.360020
3180.664062	-54.072529
3181.640625	-54.252106
3182.617188	-53.405632
3183.593750	-52.696949
3184.570312	-54.631874
3185.546875	-54.147182
3186.523438	-53.653622
3187.500000	-54.706352
3188.476562	-53.099777
3189.453125	-51.281052
3190.429688	-51.321686
3191.406250	-50.382824
3192.382812	-50.311443
